net,length_um
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[7\],58.85µm
net228,58.8µm
_03210_,58.48µm
_02828_,58.44µm
_02888_,58.39µm
_05261_,58.39µm
_05482_,58.39µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[11\],58.39µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[11\],58.39µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[1\],58.39µm
_06270_,58.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[11\],58.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_full,58.34µm
net712,58.34µm
_06322_,58.29µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[8\],58.29µm
u_transform_scheduler_core.mod_diag_X0_q\[4\],58.29µm
_06645_,58.24µm
_09746_,57.83µm
magic_index\[0\],57.83µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[14\],57.83µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[15\],57.78µm
u_transform_scheduler_core.tx_capture_busy,57.78µm
_02976_,57.73µm
_04814_,57.73µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[13\],57.73µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[15\],57.73µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[8\],57.73µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[1\],57.73µm
u_transform_scheduler_core.tx_mem_addr\[4\],57.73µm
clknet_leaf_157_clk_regs,57.73µm
_02275_,57.68µm
_03188_,57.68µm
_04798_,57.68µm
_08817_,57.68µm
_04807_,57.27µm
_05192_,57.27µm
_03061_,57.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[10\],57.22µm
_05612_,57.17µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[8\],57.17µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[15\],57.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[9\],57.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[7\],57.17µm
clknet_leaf_141_clk_regs,57.17µm
_02143_,57.12µm
_04893_,57.12µm
_05289_,57.12µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[4\],56.66µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[6\],56.66µm
_02296_,56.61µm
_03241_,56.61µm
_07906_,56.61µm
_08259_,56.61µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[12\],56.61µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[11\],56.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[10\],56.61µm
_00058_,56.56µm
_04136_,56.56µm
_04524_,56.56µm
_05372_,56.56µm
_05984_,56.56µm
_06611_,56.56µm
u_transform_scheduler_core.mod_diag_X0_i\[12\],56.56µm
top_state\[8\],56.2µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[1\],56.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_full,56.15µm
net389,56.15µm
_07454_,56.1µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[3\],56.1µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[2\],56.1µm
_03312_,56.05µm
_05090_,56.05µm
_08158_,56.05µm
_08842_,56.05µm
_09100_,56.05µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[13\],56.05µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[10\],56.05µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[6\],56.05µm
u_transform_scheduler_core.mod_diag_X1_q\[13\],56.05µm
_02765_,56µm
_06353_,56µm
_08420_,56µm
_08561_,56µm
_08721_,55.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[0\],55.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[13\],55.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[5\],55.64µm
_06557_,55.59µm
_06088_,55.54µm
_06823_,55.54µm
top_state\[4\],55.54µm
clknet_leaf_115_clk_regs,55.54µm
_02044_,55.49µm
_02203_,55.49µm
_02801_,55.49µm
_07472_,55.49µm
_07584_,55.49µm
_08465_,55.49µm
u_transform_scheduler_core.rx_dft12_index\[3\],55.49µm
clknet_leaf_211_clk_regs,55.49µm
_00376_,55.44µm
_03892_,55.44µm
_04804_,55.44µm
_05651_,55.44µm
_05862_,55.44µm
_06889_,55.44µm
_09398_,55.44µm
_05048_,55.13µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[2\],55.08µm
clknet_leaf_92_clk_regs,55.08µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[3\],55.03µm
u_transform_scheduler_core.dft12_sent_twiddle_re,55.03µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[21\],55.03µm
net545,55.03µm
_07908_,54.98µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[3\],54.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[4\],54.98µm
clknet_leaf_1_clk_regs,54.98µm
_03997_,54.93µm
_05795_,54.93µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[9\],54.93µm
u_transform_scheduler_core.u_fft128_modulo_controller.pending_diag,54.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[5\],54.93µm
_02142_,54.88µm
_02472_,54.88µm
_05224_,54.88µm
_06580_,54.88µm
_06960_,54.88µm
_08318_,54.88µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[1\],54.88µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[0\],54.88µm
_04973_,54.8µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[4\],54.65µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[13\],54.57µm
_05450_,54.52µm
_08511_,54.52µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[4\],54.52µm
_05142_,54.47µm
u_transform_scheduler_core.ofdm_mem_addr\[4\],54.47µm
_02183_,54.42µm
_03295_,54.42µm
_05014_,54.42µm
_05667_,54.42µm
_07314_,54.42µm
_07966_,54.42µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[13\],54.42µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[14\],54.42µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[12\],54.42µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[15\],54.42µm
u_transform_scheduler_core.u_fft128_modulo_controller.pending_valid,54.42µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[2\],54.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[15\],54.42µm
clknet_leaf_260_clk_regs,54.42µm
_08499_,54.37µm
_08841_,54.37µm
_09785_,54.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[6\],54.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[6\],54.37µm
_04075_,54.32µm
_05059_,54.32µm
_05510_,54.32µm
_05902_,54.32µm
_06802_,54.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[9\],54.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[20\],54.01µm
_04999_,53.91µm
_06258_,53.86µm
_09472_,53.86µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[9\],53.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[3\],53.86µm
_06241_,53.81µm
_06838_,53.81µm
_08634_,53.81µm
_02303_,53.76µm
_05568_,53.76µm
_05597_,53.76µm
_08847_,53.53µm
u_transform_scheduler_core.mod_x1_q\[0\],53.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[8\],53.4µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[2\],53.35µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[5\],53.35µm
_02604_,53.3µm
_05096_,53.3µm
_05483_,53.3µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[10\],53.3µm
u_transform_scheduler_core.small_sent_x1_i,53.3µm
_04767_,53.25µm
_05561_,53.25µm
_06825_,53.25µm
_07940_,53.25µm
_07963_,53.25µm
_08113_,53.25µm
_08875_,53.25µm
_09980_,53.25µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[0\],53.25µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[2\],53.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[6\],53.25µm
_02566_,53.2µm
_05948_,53.2µm
_06213_,53.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[18\],52.89µm
_04756_,52.84µm
_07411_,52.84µm
u_transform_scheduler_core.result_meta_count\[1\],52.84µm
_04988_,52.79µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[8\],52.79µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[0\],52.79µm
_03547_,52.74µm
_09177_,52.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[12\],52.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[1\],52.74µm
clknet_leaf_231_clk_regs,52.74µm
_02080_,52.69µm
_04473_,52.69µm
_04990_,52.69µm
_07603_,52.69µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[8\],52.69µm
u_transform_scheduler_core.ofdm_mem_addr\[6\],52.69µm
u_transform_scheduler_core.tx_mem_addr\[6\],52.69µm
_02181_,52.64µm
_02341_,52.64µm
_07344_,52.64µm
_09516_,52.64µm
_04795_,52.33µm
_09097_,52.33µm
u_transform_scheduler_core.result_meta_read_pointer\[1\],52.23µm
u_transform_scheduler_core.tx_cp_length_reg\[0\],52.23µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[4\],52.23µm
clknet_leaf_132_clk_regs,52.23µm
_05114_,52.18µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[5\],52.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[9\],52.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[11\],52.18µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[2\],52.18µm
clknet_leaf_259_clk_regs,52.18µm
_02474_,52.13µm
_03131_,52.13µm
_04861_,52.13µm
_05315_,52.13µm
_07901_,52.13µm
_09088_,52.13µm
_09258_,52.13µm
u_transform_scheduler_core.tx_ifft_block_ready,52.13µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[12\],52.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[13\],52.13µm
_02091_,52.08µm
_02650_,52.08µm
_04290_,52.08µm
_06512_,52.08µm
_07706_,52.08µm
_09186_,52.08µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[3\],52.08µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[4\],51.9µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[5\],51.72µm
_03058_,51.67µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[3\],51.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[0\],51.67µm
_05645_,51.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[7\],51.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[0\],51.62µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[3\],51.62µm
clknet_leaf_275_clk_regs,51.62µm
_05061_,51.57µm
_05464_,51.57µm
_07602_,51.57µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[1\],51.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[7\],51.57µm
_05329_,51.52µm
_05737_,51.52µm
debug_read_latch\[13\],51.52µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[11\],51.52µm
input_left\[1\],51.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[12\],51.16µm
_02223_,51.11µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[14\],51.11µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[6\],51.11µm
_05618_,51.06µm
_09059_,51.06µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[15\],51.06µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[3\],51.06µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[5\],51.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[6\],51.06µm
_02218_,51.01µm
_02790_,51.01µm
_05157_,51.01µm
_05518_,51.01µm
_06845_,51.01µm
_06874_,51.01µm
_07046_,51.01µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[10\],51.01µm
u_transform_scheduler_core.mod_diag_X1_i\[12\],51.01µm
_02597_,50.96µm
_08231_,50.96µm
_08767_,50.96µm
_09466_,50.96µm
u_transform_scheduler_core.bf_X1_q\[10\],50.96µm
net412,50.96µm
_07877_,50.86µm
_06956_,50.73µm
_08654_,50.6µm
_04463_,50.5µm
_07343_,50.5µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[10\],50.5µm
u_transform_scheduler_core.ofdm_sample_i\[4\],50.5µm
u_transform_scheduler_core.rx_state\[4\],50.5µm
_03722_,50.45µm
_04081_,50.45µm
_08973_,50.45µm
_09156_,50.45µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[6\],50.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[12\],50.45µm
clknet_leaf_256_clk_regs,50.45µm
_03737_,50.4µm
_06132_,50.4µm
_08290_,50.4µm
u_transform_scheduler_core.result_meta_radix3\[0\]\[0\],50.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[15\],50.4µm
clknet_leaf_316_clk_regs,50.22µm
net802,50.14µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[0\],49.99µm
_07373_,49.94µm
_08633_,49.94µm
_08778_,49.94µm
_09142_,49.94µm
u_serializer.byte_index\[3\],49.94µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[7\],49.94µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[2\],49.94µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[4\],49.94µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[13\],49.94µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[11\],49.94µm
u_transform_scheduler_core.rx_fft128_index\[0\],49.94µm
_04309_,49.89µm
_05334_,49.89µm
_06427_,49.89µm
_06951_,49.89µm
_08497_,49.89µm
_09001_,49.89µm
_09153_,49.89µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[1\],49.89µm
u_transform_scheduler_core.ofdm_sample_i\[10\],49.89µm
_03165_,49.84µm
_06552_,49.84µm
_07439_,49.84µm
_08402_,49.84µm
_05466_,49.58µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[0\],49.58µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[2\],49.48µm
_05364_,49.45µm
_02078_,49.43µm
_04799_,49.43µm
_09243_,49.43µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[1\],49.43µm
_03153_,49.38µm
_05516_,49.38µm
_06094_,49.38µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[3\],49.38µm
net550,49.38µm
_02327_,49.33µm
_02512_,49.33µm
_02569_,49.33µm
_03261_,49.33µm
_06119_,49.33µm
_09794_,49.33µm
_05281_,49.28µm
_05288_,49.28µm
_05377_,49.28µm
_06882_,49.28µm
_09170_,49.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[1\],49.28µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[5\],49.28µm
clknet_leaf_114_clk_regs,49.28µm
_05631_,48.87µm
u_transform_scheduler_core.result_meta_count\[0\],48.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.multiply_phase\[1\],48.87µm
_05395_,48.82µm
_06190_,48.82µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[2\],48.82µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[11\],48.82µm
u_transform_scheduler_core.mod_diag_X0_i\[4\],48.82µm
u_transform_scheduler_core.mod_diag_X0_q\[0\],48.82µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[0\],48.82µm
_04578_,48.77µm
_04784_,48.77µm
_05340_,48.77µm
_08298_,48.77µm
_09046_,48.77µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[2\],48.77µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[2\],48.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[15\],48.77µm
_06307_,48.72µm
_08575_,48.72µm
_02928_,48.59µm
clknet_leaf_216_clk_regs,48.41µm
_07399_,48.36µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[7\],48.31µm
_05403_,48.26µm
_05416_,48.26µm
_07537_,48.26µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[0\],48.26µm
u_transform_scheduler_core.rx_state\[9\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[12\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[3\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[8\],48.26µm
_06695_,48.21µm
_09212_,48.21µm
_09317_,48.21µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[2\],48.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[3\],48.21µm
clknet_leaf_261_clk_regs,48.21µm
_05349_,48.16µm
_05815_,48.16µm
_05891_,48.16µm
_06101_,48.16µm
_06563_,48.16µm
_09605_,48.16µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.final_sample_pending,48.16µm
clknet_leaf_305_clk_regs,48.16µm
_07397_,47.9µm
_08624_,47.85µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[14\],47.85µm
_04913_,47.8µm
_06800_,47.8µm
_09267_,47.75µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[7\],47.75µm
u_transform_scheduler_core.rx_dft12_index\[2\],47.75µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[2\],47.75µm
_02494_,47.7µm
_04800_,47.7µm
_07814_,47.7µm
u_transform_scheduler_core.rx_small_x1_i\[3\],47.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[12\],47.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[13\],47.7µm
_08359_,47.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[9\],47.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[1\],47.65µm
_02480_,47.6µm
_05679_,47.6µm
_06487_,47.6µm
_06576_,47.6µm
_07609_,47.6µm
_08532_,47.6µm
u_transform_scheduler_core.ofdm_sample_index\[0\],47.6µm
_04936_,47.24µm
_04816_,47.19µm
_04851_,47.19µm
u_transform_scheduler_core.rx_state\[14\],47.19µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[2\],47.19µm
_05056_,47.14µm
_08468_,47.14µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[7\],47.14µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[10\],47.14µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[10\],47.14µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[1\],47.14µm
_02558_,47.09µm
_04663_,47.09µm
_07646_,47.09µm
_09462_,47.09µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[9\],47.09µm
_04052_,47.04µm
_04090_,47.04µm
_04195_,47.04µm
_05608_,47.04µm
_06629_,47.04µm
_07574_,47.04µm
_08104_,47.04µm
_08127_,47.04µm
_08488_,47.04µm
_09067_,47.04µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[4\],47.04µm
_04774_,46.68µm
_05514_,46.63µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[5\],46.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[11\],46.63µm
_04778_,46.58µm
_08572_,46.58µm
u_transform_scheduler_core.rx_state\[6\],46.58µm
_02905_,46.53µm
_08802_,46.53µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[11\],46.53µm
u_transform_scheduler_core.mod_diag_X1_q\[15\],46.53µm
u_transform_scheduler_core.ofdm_mem_addr\[0\],46.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[3\],46.53µm
_02146_,46.48µm
_03166_,46.48µm
_04137_,46.48µm
_06443_,46.48µm
_06875_,46.48µm
_09666_,46.17µm
_09579_,46.07µm
u_transform_scheduler_core.dft12_sent_x0_q,46.02µm
_06606_,45.97µm
_06616_,45.97µm
_07021_,45.97µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[13\],45.97µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[9\],45.97µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[2\],45.97µm
net1215,45.97µm
_05687_,45.92µm
_05766_,45.92µm
_05996_,45.92µm
_09324_,45.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[15\],45.56µm
_04883_,45.51µm
_04927_,45.51µm
_09113_,45.51µm
_09481_,45.51µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[12\],45.51µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[10\],45.51µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[6\],45.51µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[15\],45.51µm
_05672_,45.46µm
echo_data\[6\],45.46µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[5\],45.46µm
u_transform_scheduler_core.ofdm_mem_addr\[3\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[2\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[13\],45.46µm
_07162_,45.41µm
_09064_,45.41µm
_09095_,45.41µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[6\],45.41µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[11\],45.41µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[15\],45.41µm
clknet_leaf_199_clk_regs,45.41µm
_03179_,45.36µm
_03191_,45.36µm
_05132_,45.36µm
_06917_,45.36µm
_07769_,45.36µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[1\],45µm
clknet_leaf_171_clk_regs,45µm
_06275_,44.98µm
u_transform_scheduler_core.mod_diag_X1_q\[8\],44.95µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[21\],44.95µm
clknet_leaf_272_clk_regs,44.95µm
_05191_,44.9µm
_07446_,44.9µm
_08864_,44.9µm
_09665_,44.9µm
clknet_leaf_247_clk_regs,44.9µm
_02259_,44.85µm
_08729_,44.85µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[13\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[16\],44.85µm
_03155_,44.8µm
_07942_,44.8µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[8\],44.8µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[13\],44.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[12\],44.62µm
_04811_,44.44µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[7\],44.44µm
_09347_,44.39µm
_02504_,44.34µm
_03266_,44.34µm
_04781_,44.34µm
_04860_,44.34µm
_02459_,44.29µm
_02789_,44.29µm
_05536_,44.29µm
_07022_,44.29µm
_08812_,44.29µm
_09611_,44.29µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[12\],44.29µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[6\],44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[11\],44.29µm
net258,44.29µm
_04008_,44.24µm
_06538_,44.24µm
_07661_,44.24µm
_08030_,44.24µm
_09026_,44.24µm
_09061_,44.24µm
_09249_,44.24µm
_10017_,44.24µm
_06090_,43.88µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[1\],43.88µm
net774,43.88µm
_05043_,43.83µm
_09077_,43.83µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[2\],43.83µm
_09252_,43.78µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[8\],43.78µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[5\],43.78µm
_04210_,43.73µm
_05786_,43.73µm
_08099_,43.73µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[0\],43.73µm
_02016_,43.68µm
_02376_,43.68µm
_06159_,43.68µm
_06442_,43.68µm
u_transform_scheduler_core.dft12_sent_x0_i,43.32µm
_04768_,43.22µm
debug_data_hi\[5\],43.22µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[7\],43.22µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[6\],43.22µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[3\],43.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[3\],43.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[15\],43.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[2\],43.22µm
_00359_,43.17µm
_02935_,43.17µm
_04607_,43.17µm
_05214_,43.17µm
_06185_,43.17µm
_06220_,43.17µm
_08556_,43.17µm
_09820_,43.17µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[5\],43.17µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[11\],43.17µm
u_transform_scheduler_core.rx_small_x0_q\[1\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[5\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_full,43.17µm
