net,length_um
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[1\],56µm
_04559_,55.64µm
_08142_,55.64µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[3\],55.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[10\],55.64µm
_07396_,55.59µm
_08073_,55.59µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[15\],55.59µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[15\],55.54µm
u_transform_scheduler_core.mod_diag_X0_i\[10\],55.54µm
_03981_,55.49µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[13\],55.49µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[14\],55.49µm
_02250_,55.44µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[4\],55.08µm
_07657_,55.03µm
_02623_,54.98µm
output_left\[3\],54.98µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[4\],54.98µm
u_transform_scheduler_core.mod_diag_X1_q\[8\],54.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[4\],54.98µm
_07583_,54.93µm
_07879_,54.93µm
_08938_,54.93µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[1\],54.93µm
_04812_,54.88µm
_04815_,54.88µm
u_transform_scheduler_core.dft12_sent_twiddle_re,54.88µm
_04669_,54.57µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[12\],54.52µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[6\],54.52µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[6\],54.47µm
_02352_,54.42µm
_04511_,54.42µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[4\],54.42µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[6\],54.42µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[8\],54.42µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[3\],54.42µm
_06591_,54.37µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[11\],54.37µm
_02528_,54.32µm
_05188_,54.32µm
_07816_,54.32µm
_09031_,54.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[3\],54.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[4\],54.32µm
_08788_,53.91µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[2\],53.91µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[2\],53.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[9\],53.91µm
_04299_,53.86µm
_04872_,53.86µm
_07857_,53.86µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[6\],53.86µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[8\],53.86µm
u_transform_scheduler_core.tx_sample_i\[6\],53.86µm
u_transform_scheduler_core.u_fdiq_input_adapter.final_sample_pending,53.86µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[1\],53.86µm
_05344_,53.81µm
_06226_,53.81µm
_06763_,53.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_stage_valid,53.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[2\],53.81µm
_03328_,53.76µm
_05115_,53.76µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[0\],53.4µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[0\],53.4µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[12\],53.35µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[2\],53.35µm
u_transform_scheduler_core.ofdm_capture_busy,53.35µm
_06209_,53.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[2\],53.3µm
_02942_,53.25µm
_04148_,53.25µm
_04156_,53.25µm
_07747_,53.25µm
_08102_,53.25µm
_04314_,53.2µm
_06195_,53.2µm
_08861_,53.2µm
_03956_,52.84µm
_04655_,52.84µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[9\],52.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[10\],52.84µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[0\],52.84µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[15\],52.79µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[8\],52.79µm
_02485_,52.74µm
_04317_,52.74µm
_07497_,52.74µm
u_serializer.byte_index\[0\],52.74µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[13\],52.74µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[6\],52.74µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[5\],52.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_full,52.74µm
_01038_,52.69µm
_03900_,52.69µm
_04271_,52.69µm
_05619_,52.69µm
_08853_,52.69µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[14\],52.69µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[15\],52.69µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[0\],52.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[4\],52.41µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[14\],52.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[13\],52.28µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[7\],52.23µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[13\],52.18µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[2\],52.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[1\],52.18µm
_02292_,52.13µm
_06171_,52.13µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[4\],52.13µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[4\],52.13µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[2\],52.13µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[4\],52.13µm
_04484_,52.08µm
_08254_,52.08µm
input_left\[2\],52.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[5\],51.87µm
u_transform_scheduler_core.small_sent_x1_q,51.72µm
_07784_,51.67µm
_03316_,51.57µm
_04282_,51.57µm
_04551_,51.57µm
_07252_,51.57µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[11\],51.57µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[12\],51.57µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[7\],51.57µm
_03514_,51.52µm
_04884_,51.52µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[4\],51.52µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[11\],51.52µm
_03630_,51.11µm
_03554_,51.06µm
_04077_,51.06µm
_04958_,51.06µm
_08310_,51.06µm
_02461_,51.01µm
_04405_,51.01µm
_04668_,51.01µm
_05771_,51.01µm
_07865_,51.01µm
_07951_,51.01µm
_08206_,51.01µm
_08239_,51.01µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[12\],51.01µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[2\],51.01µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[12\],51.01µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[6\],51.01µm
_02526_,50.96µm
_05558_,50.96µm
_06252_,50.96µm
_06315_,50.96µm
_06756_,50.96µm
_07888_,50.96µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[8\],50.655µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[9\],50.6µm
magic_index\[2\],50.55µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[5\],50.55µm
_02470_,50.5µm
_04137_,50.5µm
_04625_,50.5µm
_05447_,50.5µm
_06766_,50.5µm
_08339_,50.5µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[13\],50.5µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[1\],50.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[1\],50.5µm
_02324_,50.45µm
_04085_,50.45µm
_04514_,50.45µm
_04827_,50.45µm
_05273_,50.45µm
_06813_,50.45µm
_07658_,50.45µm
_08833_,50.45µm
u_transform_scheduler_core.ofdm_mem_addr\[4\],50.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[5\],50.45µm
_02068_,50.4µm
_04864_,50.4µm
_06255_,50.4µm
_06451_,50.4µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[3\],50.14µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[3\],49.99µm
_02041_,49.94µm
_02498_,49.94µm
_04471_,49.94µm
_04942_,49.94µm
_09028_,49.94µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[4\],49.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[6\],49.94µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[2\],49.94µm
_05739_,49.89µm
_06016_,49.89µm
_06090_,49.89µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[13\],49.89µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[2\],49.89µm
u_transform_scheduler_core.mod_diag_X0_i\[15\],49.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[21\],49.89µm
_03633_,49.84µm
_04544_,49.84µm
_05180_,49.84µm
_05236_,49.84µm
_05297_,49.84µm
_05466_,49.84µm
_05766_,49.84µm
_06550_,49.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[0\],49.39µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[5\],49.33µm
_00154_,49.28µm
_05495_,49.28µm
_06880_,49.28µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[1\],48.87µm
_04370_,48.82µm
_08218_,48.82µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[0\],48.82µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[13\],48.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[6\],48.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[3\],48.82µm
_03455_,48.77µm
_04602_,48.77µm
_06941_,48.77µm
_06998_,48.77µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[14\],48.77µm
u_transform_scheduler_core.mod_x0_i\[4\],48.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[20\],48.77µm
_03282_,48.72µm
_05255_,48.72µm
_08462_,48.72µm
debug_read_latch\[13\],48.72µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[0\],48.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[7\],48.36µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[2\],48.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[2\],48.31µm
_04324_,48.26µm
_07933_,48.26µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[6\],48.26µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[0\],48.26µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[14\],48.26µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[1\],48.26µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[5\],48.26µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[2\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[18\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[11\],48.26µm
_06688_,48.21µm
_06916_,48.21µm
_08107_,48.21µm
_08384_,48.21µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[6\],48.21µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[10\],48.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[12\],48.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[4\],48.21µm
_03820_,48.16µm
_04507_,48.16µm
_05901_,48.16µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[7\],48.02µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[2\],47.8µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[1\],47.8µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[3\],47.75µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[0\],47.75µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[7\],47.75µm
_04673_,47.7µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[7\],47.7µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[7\],47.7µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[1\],47.7µm
_02436_,47.65µm
_02499_,47.65µm
_03483_,47.65µm
_03719_,47.65µm
_04092_,47.65µm
_05008_,47.65µm
_06101_,47.65µm
_06230_,47.65µm
debug_read_latch\[5\],47.65µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[7\],47.65µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[1\],47.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_q_reg\[11\],47.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[8\],47.65µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[4\],47.65µm
_04177_,47.6µm
_07131_,47.6µm
_08626_,47.6µm
_08812_,47.6µm
u_transform_scheduler_core.result_meta_radix3\[0\]\[0\],47.6µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[11\],47.6µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[0\],47.24µm
_02233_,47.19µm
_03925_,47.19µm
_02496_,47.14µm
_07551_,47.14µm
_08673_,47.14µm
input_left\[5\],47.14µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[2\],47.14µm
u_transform_scheduler_core.tx_capture_busy,47.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[1\],47.14µm
_03590_,47.09µm
_05013_,47.09µm
_05259_,47.09µm
_05557_,47.09µm
_05978_,47.09µm
_06041_,47.09µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[5\],47.09µm
_02402_,47.04µm
_05202_,47.04µm
_06805_,47.04µm
u_transform_scheduler_core.fft_mem_rdata\[12\],47.04µm
u_transform_scheduler_core.fft_mem_rdata\[30\],47.04µm
u_transform_scheduler_core.mod_diag_X1_q\[6\],47.04µm
_02229_,46.73µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[7\],46.68µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[5\],46.68µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[3\],46.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[13\],46.63µm
_04376_,46.58µm
_04590_,46.58µm
_04696_,46.58µm
_02285_,46.53µm
_03261_,46.53µm
_04461_,46.53µm
_07633_,46.53µm
u_transform_scheduler_core.rx_fft128_index\[2\],46.53µm
_02435_,46.48µm
_02525_,46.48µm
_02839_,46.48µm
_03522_,46.48µm
_08877_,46.48µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[9\],46.12µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[2\],46.12µm
_07991_,46.07µm
_08699_,46.07µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[13\],46.07µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[20\],46.07µm
_04308_,46.02µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[11\],46.02µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[7\],46.02µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[13\],46.02µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[2\],46.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[4\],46.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[4\],46.02µm
_03245_,45.97µm
_03310_,45.97µm
_04977_,45.97µm
_05492_,45.97µm
_05608_,45.97µm
_06253_,45.97µm
_06259_,45.97µm
_07741_,45.97µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[0\],45.97µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[9\],45.97µm
_05368_,45.92µm
_05662_,45.92µm
_06632_,45.92µm
_06727_,45.92µm
_07806_,45.92µm
_08787_,45.92µm
u_transform_scheduler_core.rx_small_x0_q\[5\],45.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[7\],45.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[12\],45.92µm
_04275_,45.71µm
_05617_,45.56µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[6\],45.56µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[9\],45.56µm
_04036_,45.46µm
_06531_,45.46µm
u_transform_scheduler_core.mod_diag_X0_i\[6\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[1\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[0\],45.46µm
_03751_,45.41µm
_03779_,45.41µm
_04320_,45.41µm
_04388_,45.41µm
_06147_,45.41µm
_06702_,45.41µm
_08365_,45.41µm
debug_read_latch\[8\],45.41µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[12\],45.41µm
u_transform_scheduler_core.small_sent_x2_q,45.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[7\],45.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[14\],45.41µm
_02327_,45.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[5\],45.36µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[8\],45.36µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[10\],45.13µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[12\],45.05µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[3\],45µm
_04525_,44.95µm
_04619_,44.95µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[15\],44.95µm
_03973_,44.9µm
_04075_,44.9µm
_04935_,44.9µm
_06327_,44.9µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[8\],44.9µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[10\],44.9µm
u_transform_scheduler_core.rx_fft128_index\[6\],44.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[14\],44.9µm
_02113_,44.85µm
_02362_,44.85µm
_04366_,44.85µm
_04432_,44.85µm
_05702_,44.85µm
_06641_,44.85µm
_07020_,44.85µm
_07674_,44.85µm
_08832_,44.85µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[15\],44.85µm
u_transform_scheduler_core.result_meta_read_pointer\[0\],44.85µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[3\],44.85µm
_03383_,44.8µm
_07848_,44.8µm
_04132_,44.49µm
_04322_,44.44µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[0\],44.44µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[0\],44.44µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[15\],44.34µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[4\],44.34µm
u_transform_scheduler_core.mod_diag_X1_i\[8\],44.34µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[2\],44.34µm
_04776_,44.29µm
_05023_,44.29µm
_05456_,44.29µm
_05595_,44.29µm
_05615_,44.29µm
_08183_,44.29µm
debug_read_latch\[12\],44.29µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[1\],44.29µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[15\],44.29µm
_05139_,44.24µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[8\],44.24µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[3\],43.88µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[8\],43.88µm
_04130_,43.83µm
_05670_,43.83µm
_06785_,43.83µm
u_transform_scheduler_core.result_meta_write_pointer\[1\],43.83µm
debug_addr\[6\],43.78µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[12\],43.78µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[9\],43.78µm
u_transform_scheduler_core.result_meta_inverse\[0\]\[0\],43.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[14\],43.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[2\],43.78µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[4\],43.78µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[6\],43.78µm
_02060_,43.73µm
_02510_,43.73µm
_02736_,43.73µm
_04306_,43.73µm
_04482_,43.73µm
_05726_,43.73µm
_07640_,43.73µm
_08075_,43.73µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[1\],43.73µm
u_transform_scheduler_core.fifo_x2_i\[0\]\[10\],43.73µm
_02948_,43.68µm
_04506_,43.68µm
_05126_,43.68µm
_05129_,43.68µm
_05518_,43.68µm
_07095_,43.68µm
_07258_,43.68µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[5\],43.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[16\],43.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[13\],43.32µm
_06235_,43.27µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[7\],43.27µm
_04436_,43.22µm
_04816_,43.22µm
_06166_,43.22µm
_07425_,43.22µm
_08522_,43.22µm
_08722_,43.22µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[11\],43.22µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[1\],43.22µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[6\],43.22µm
u_transform_scheduler_core.ofdm_mem_addr\[6\],43.22µm
_02140_,43.17µm
_06772_,43.17µm
_06922_,43.17µm
_07760_,43.17µm
_08056_,43.17µm
u_transform_scheduler_core.rx_small_x1_i\[8\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[1\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[6\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[14\],43.17µm
_02381_,43.12µm
_02493_,43.12µm
_03344_,43.12µm
_05613_,43.12µm
top_state\[12\],43.12µm
u_transform_scheduler_core.fft_mem_rdata\[11\],43.12µm
u_transform_scheduler_core.mod_x0_q\[12\],43.12µm
_07667_,42.71µm
_07947_,42.71µm
_08245_,42.71µm
_08683_,42.71µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[0\],42.71µm
u_transform_scheduler_core.mod_diag_X0_i\[4\],42.71µm
_02276_,42.66µm
_07861_,42.66µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[14\],42.66µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[2\],42.66µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[3\],42.66µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[2\],42.66µm
_06223_,42.61µm
_07179_,42.61µm
_08327_,42.61µm
debug_read_latch\[4\],42.61µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[13\],42.61µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[10\],42.61µm
u_transform_scheduler_core.small_sent_x0_i,42.61µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[4\],42.61µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[4\],42.61µm
_04633_,42.56µm
_04728_,42.56µm
_05672_,42.56µm
_06821_,42.56µm
_08855_,42.56µm
_09025_,42.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[6\],42.56µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[5\],42.15µm
_02457_,42.1µm
_04810_,42.1µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[11\],42.1µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[15\],42.1µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[1\],42.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[6\],42.1µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[3\],42.1µm
_04804_,42.05µm
_06331_,42.05µm
_07826_,42.05µm
_07889_,42.05µm
_08523_,42.05µm
debug_addr\[5\],42.05µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[0\],42.05µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[26\],42.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[11\],42.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[6\],42.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[1\],42.05µm
_02392_,42µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[3\],42µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[2\],41.64µm
_02475_,41.59µm
_03715_,41.59µm
_03945_,41.59µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[3\],41.59µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[5\],41.59µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[0\],41.59µm
_04521_,41.54µm
_04563_,41.54µm
_07443_,41.54µm
_08398_,41.54µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[2\],41.54µm
u_transform_scheduler_core.result_meta_radix3\[2\]\[0\],41.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[4\],41.54µm
_05861_,41.49µm
