Instance,Terminal,Layer,X location,Y location,Voltage
load_slew1309,VDD,Metal1,279.0530,429.0465,4.999639
fanout1308,VDD,Metal1,606.3030,417.6820,4.999525
wire1307,VDD,Metal1,494.7130,437.9015,4.999731
fanout1306,VDD,Metal1,488.7030,439.1180,4.999731
fanout1305,VDD,Metal1,305.0230,106.4780,4.999851
wire1304,VDD,Metal1,540.6330,407.6615,4.999622
fanout1303,VDD,Metal1,480.8630,528.5620,4.999668
fanout1302,VDD,Metal1,367.7430,116.5580,4.999873
fanout1301,VDD,Metal1,536.8630,358.4780,4.999511
fanout1300,VDD,Metal1,371.1030,185.8420,4.999772
load_slew1299,VDD,Metal1,582.0730,407.6615,4.999665
fanout1298,VDD,Metal1,543.5830,580.2380,4.999671
fanout1297,VDD,Metal1,410.3030,135.4420,4.999771
wire1296,VDD,Metal1,568.6330,488.3015,4.999721
fanout1295,VDD,Metal1,548.6230,589.0420,4.999743
load_slew1294,VDD,Metal1,545.1130,86.2580,4.999710
fanout1293,VDD,Metal1,559.2630,125.3620,4.999727
wire1292,VDD,Metal1,626.3130,549.9380,4.999686
fanout1291,VDD,Metal1,641.5830,558.8020,4.999558
wire1290,VDD,Metal1,524.3330,197.2065,4.999888
fanout1289,VDD,Metal1,606.3030,316.8820,4.999683
wire1288,VDD,Metal1,637.4530,358.4865,4.999627
fanout1287,VDD,Metal1,681.9030,568.8820,4.999474
load_slew1286,VDD,Metal1,560.2330,337.1015,4.999604
fanout1285,VDD,Metal1,527.9030,337.0420,4.999669
load_slew1284,VDD,Metal1,659.9130,548.7815,4.999732
fanout1283,VDD,Metal1,665.6630,538.6420,4.999714
fanout1282,VDD,Metal1,638.7830,276.5620,4.999803
load_slew1281,VDD,Metal1,726.5530,548.7815,4.999684
fanout1280,VDD,Metal1,720.5430,549.9980,4.999684
load_slew1279,VDD,Metal1,794.2530,287.9265,4.999702
fanout1278,VDD,Metal1,794.4630,286.6420,4.999702
fanout1277,VDD,Metal1,682.4630,479.4380,4.999732
wire1276,VDD,Metal1,616.7930,287.8580,4.999635
fanout1275,VDD,Metal1,606.3030,286.6420,4.999614
load_slew1274,VDD,Metal1,740.5530,469.2980,4.999907
fanout1273,VDD,Metal1,704.8630,468.0820,4.999907
fanout1272,VDD,Metal1,742.9430,276.5620,4.999787
fanout1271,VDD,Metal1,924.9430,247.5980,4.999675
load_slew1270,VDD,Metal1,774.7130,387.5015,4.999803
fanout1269,VDD,Metal1,808.4630,398.7980,4.999752
load_slew1268,VDD,Metal1,727.1130,397.5815,4.999665
fanout1267,VDD,Metal1,755.2630,377.3620,4.999725
fanout1266,VDD,Metal1,741.2630,105.2020,4.999909
load_slew1265,VDD,Metal1,813.9130,407.6615,4.999699
fanout1264,VDD,Metal1,818.5430,417.6820,4.999448
load_slew1263,VDD,Metal1,845.2730,206.0615,4.999891
fanout1262,VDD,Metal1,834.7830,206.0020,4.999890
fanout1261,VDD,Metal1,995.5030,216.0820,4.999806
wire1260,VDD,Metal1,820.0730,256.4615,4.999790
fanout1259,VDD,Metal1,837.5830,397.5220,4.999715
fanout1258,VDD,Metal1,998.3030,276.5620,4.999824
wire1257,VDD,Metal1,846.3930,439.0580,4.999582
fanout1256,VDD,Metal1,867.2630,468.0820,4.999794
fanout1255,VDD,Metal1,467.9830,357.2020,4.999478
load_slew1254,VDD,Metal1,481.2730,368.4980,4.999836
fanout1253,VDD,Metal1,465.7430,439.1180,4.999706
load_slew1252,VDD,Metal1,522.1530,428.9780,4.999686
fanout1251,VDD,Metal1,527.9030,427.7620,4.999685
fanout1250,VDD,Metal1,292.7030,185.8420,4.999713
load_slew1249,VDD,Metal1,514.3130,398.7380,4.999611
fanout1248,VDD,Metal1,504.9430,449.1980,4.999650
load_slew1247,VDD,Metal1,455.5130,125.4215,4.999743
fanout1246,VDD,Metal1,454.5430,96.3980,4.999867
wire1245,VDD,Metal1,578.7130,398.7380,4.999637
fanout1244,VDD,Metal1,535.7430,449.1980,4.999639
fanout1243,VDD,Metal1,602.9430,287.9180,4.999614
load_slew1242,VDD,Metal1,580.3930,447.9815,4.999624
fanout1241,VDD,Metal1,577.7430,439.1180,4.999678
wire1240,VDD,Metal1,510.9530,136.6580,4.999808
fanout1239,VDD,Metal1,506.0630,165.6820,4.999889
fanout1238,VDD,Metal1,606.3030,437.8420,4.999671
load_slew1237,VDD,Metal1,604.4730,85.1015,4.999726
fanout1236,VDD,Metal1,606.8630,116.5580,4.999868
