net,length_um
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[8\],40.93µm
_03871_,40.88µm
_05616_,40.88µm
_05638_,40.88µm
_06508_,40.88µm
_06598_,40.88µm
u_transform_scheduler_core.dft12_sent_x0_i,40.88µm
u_transform_scheduler_core.ofdm_sample_i\[3\],40.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[12\],40.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[22\],40.88µm
_06554_,40.875µm
u_transform_scheduler_core.small_inflight_count\[0\],40.57µm
_04059_,40.47µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[14\],40.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[1\],40.47µm
_02222_,40.44µm
_03985_,40.42µm
_07252_,40.42µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[10\],40.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[15\],40.42µm
_02134_,40.37µm
_02508_,40.37µm
_03915_,40.37µm
_05499_,40.37µm
_05774_,40.37µm
_07752_,40.37µm
_08872_,40.37µm
_08966_,40.37µm
_08969_,40.37µm
_09025_,40.37µm
_02188_,40.32µm
_02543_,40.32µm
_04526_,40.32µm
_05021_,40.32µm
_07621_,40.32µm
_08177_,40.32µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[6\],40.32µm
u_transform_scheduler_core.mod_diag_X1_i\[3\],40.32µm
_07396_,40.06µm
_04206_,39.91µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[0\],39.91µm
u_transform_scheduler_core.rx_fft128_index\[1\],39.91µm
_04116_,39.86µm
_04303_,39.86µm
_05642_,39.86µm
_06162_,39.86µm
_07430_,39.86µm
_08628_,39.86µm
u_transform_scheduler_core.rx_fft128_index\[6\],39.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[5\],39.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[18\],39.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_full,39.86µm
_02648_,39.81µm
_04449_,39.81µm
_05305_,39.81µm
_07720_,39.81µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[12\],39.81µm
u_transform_scheduler_core.mod_diag_X0_i\[4\],39.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[4\],39.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[4\],39.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[12\],39.81µm
_02175_,39.76µm
_03425_,39.76µm
_04062_,39.76µm
_04474_,39.76µm
_04798_,39.76µm
_06000_,39.76µm
_06206_,39.76µm
_07146_,39.76µm
_07634_,39.76µm
_08140_,39.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[2\],39.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[2\],39.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[5\],39.4µm
_02112_,39.35µm
_08428_,39.35µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[13\],39.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[9\],39.35µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[13\],39.35µm
_02436_,39.3µm
_03892_,39.3µm
_03957_,39.3µm
_04192_,39.3µm
_07297_,39.3µm
_07368_,39.3µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[10\],39.3µm
u_transform_scheduler_core.tx_dft12_block_ready,39.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[12\],39.3µm
_02510_,39.25µm
_03239_,39.25µm
_04471_,39.25µm
_05693_,39.25µm
_06731_,39.25µm
_07874_,39.25µm
_08757_,39.25µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[4\],39.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[2\],39.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[7\],39.25µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.request_sample\[7\],39.25µm
_02327_,39.2µm
_05087_,39.2µm
_05166_,39.2µm
_06860_,39.2µm
_07578_,39.2µm
_08466_,39.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[13\],39.2µm
_07565_,38.9µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[2\],38.84µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[9\],38.79µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[0\],38.79µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[4\],38.79µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[8\],38.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[11\],38.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[15\],38.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[6\],38.79µm
_04563_,38.74µm
_06596_,38.74µm
u_serializer.byte_index\[0\],38.74µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[14\],38.74µm
u_transform_scheduler_core.dft12_state\[2\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[16\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[6\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[1\],38.74µm
_02385_,38.69µm
_03475_,38.69µm
_07995_,38.69µm
_08692_,38.69µm
_08816_,38.69µm
echo_data\[6\],38.69µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[13\],38.69µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[13\],38.69µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[7\],38.69µm
u_transform_scheduler_core.mod_diag_X0_q\[6\],38.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[11\],38.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[14\],38.69µm
_03444_,38.64µm
_04114_,38.64µm
_05711_,38.64µm
_07961_,38.64µm
_07981_,38.64µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[12\],38.64µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[2\],38.64µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[8\],38.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[21\],38.33µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[5\],38.28µm
_04219_,38.23µm
_07306_,38.23µm
_08646_,38.23µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[5\],38.23µm
_08165_,38.18µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[15\],38.18µm
u_transform_scheduler_core.mod_diag_X0_i\[15\],38.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[10\],38.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[0\],38.18µm
_03344_,38.13µm
_03409_,38.13µm
_04045_,38.13µm
_04320_,38.13µm
_04323_,38.13µm
_04638_,38.13µm
_04858_,38.13µm
_06031_,38.13µm
_06456_,38.13µm
_06668_,38.13µm
_06926_,38.13µm
_08192_,38.13µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[13\],38.13µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[8\],38.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[20\],38.13µm
_02015_,38.08µm
_02065_,38.08µm
_02140_,38.08µm
_04818_,38.08µm
_04847_,38.08µm
_05088_,38.08µm
_05386_,38.08µm
_06477_,38.08µm
_07704_,38.08µm
_07861_,38.08µm
_08825_,38.08µm
_08911_,38.08µm
_08951_,38.08µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[7\],38.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[12\],38.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[0\],38.08µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[13\],37.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[10\],37.72µm
_02466_,37.705µm
_03632_,37.67µm
_04308_,37.67µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[1\],37.67µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[10\],37.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[5\],37.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[9\],37.67µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[4\],37.67µm
_03900_,37.62µm
_07828_,37.62µm
_08270_,37.62µm
u_transform_scheduler_core.mod_diag_X1_q\[8\],37.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[13\],37.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[13\],37.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[12\],37.62µm
_02224_,37.57µm
_03351_,37.57µm
_04047_,37.57µm
_04505_,37.57µm
_06024_,37.57µm
_06404_,37.57µm
_06524_,37.57µm
_07490_,37.57µm
_07575_,37.57µm
_07916_,37.57µm
top_state\[1\],37.57µm
u_transform_scheduler_core.dft12_block_ready,37.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[6\],37.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[14\],37.57µm
_02105_,37.52µm
_02527_,37.52µm
_03498_,37.52µm
_04730_,37.52µm
_07880_,37.52µm
_08339_,37.52µm
_08413_,37.52µm
_08864_,37.52µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[8\],37.52µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[12\],37.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[4\],37.16µm
_03977_,37.11µm
_04091_,37.06µm
_06649_,37.06µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[2\],37.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[7\],37.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[9\],37.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[2\],37.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[21\],37.06µm
_04464_,37.01µm
_07643_,37.01µm
_07863_,37.01µm
_08397_,37.01µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[9\],37.01µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[14\],37.01µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[5\],37.01µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[10\],37.01µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[5\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[11\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[9\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[5\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[14\],37.01µm
_02455_,36.96µm
_04457_,36.96µm
_05022_,36.96µm
_05095_,36.96µm
_05318_,36.96µm
_05809_,36.96µm
_06974_,36.96µm
_08221_,36.96µm
_08896_,36.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[15\],36.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[4\],36.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[11\],36.65µm
_03991_,36.6µm
_07856_,36.6µm
_06216_,36.55µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[14\],36.55µm
u_transform_scheduler_core.mod_x0_q\[14\],36.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[8\],36.55µm
_02154_,36.5µm
_03996_,36.5µm
_06155_,36.5µm
_08112_,36.5µm
_08393_,36.5µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[15\],36.5µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[10\],36.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[2\],36.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[6\],36.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[14\],36.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[11\],36.5µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[7\],36.5µm
_05289_,36.45µm
_06215_,36.45µm
_06683_,36.45µm
_07243_,36.45µm
_07505_,36.45µm
_07893_,36.45µm
_08233_,36.45µm
_08929_,36.45µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[13\],36.45µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[0\],36.45µm
u_transform_scheduler_core.ofdm_sample_valid,36.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[8\],36.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[5\],36.45µm
_03923_,36.4µm
_06041_,36.4µm
_06783_,36.4µm
_07048_,36.4µm
_08797_,36.4µm
_08942_,36.4µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[14\],36.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[1\],36.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[13\],36.4µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[3\],36.26µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[2\],36.095µm
u_serializer.byte_index\[1\],36.09µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[9\],35.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[15\],35.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_full,35.99µm
_02212_,35.94µm
_02276_,35.94µm
_03560_,35.94µm
_03972_,35.94µm
_04625_,35.94µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[12\],35.94µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[11\],35.94µm
u_transform_scheduler_core.fifo_x0_i\[0\]\[0\],35.94µm
u_transform_scheduler_core.tx_dft12_hold_q\[1\]\[10\],35.94µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[3\],35.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_uop_reg\[1\],35.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[16\],35.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[1\],35.94µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[5\],35.94µm
_02161_,35.89µm
_03557_,35.89µm
_03945_,35.89µm
_04092_,35.89µm
_06161_,35.89µm
_06749_,35.89µm
_07783_,35.89µm
_07891_,35.89µm
_08483_,35.89µm
_08760_,35.89µm
debug_read_latch\[15\],35.89µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[7\],35.89µm
u_transform_scheduler_core.rx_small_x0_q\[2\],35.89µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[1\],35.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[12\],35.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[6\],35.89µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[7\],35.89µm
_00014_,35.84µm
_00144_,35.84µm
_03719_,35.84µm
_04314_,35.84µm
_04709_,35.84µm
_05984_,35.84µm
_06211_,35.84µm
_06897_,35.84µm
_07555_,35.84µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[14\],35.49µm
_08522_,35.43µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[0\],35.43µm
u_transform_scheduler_core.fft_mem_rdata\[23\],35.43µm
_04010_,35.38µm
_04040_,35.38µm
_07358_,35.38µm
_07459_,35.38µm
_07664_,35.38µm
_08257_,35.38µm
_08362_,35.38µm
_08458_,35.38µm
_08459_,35.38µm
_08768_,35.38µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[14\],35.38µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[4\],35.38µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[7\],35.35µm
_00135_,35.33µm
_03347_,35.33µm
_04541_,35.33µm
_06279_,35.33µm
_07633_,35.33µm
_07746_,35.33µm
_07806_,35.33µm
_07996_,35.33µm
_08389_,35.33µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[6\],35.33µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[5\],35.33µm
u_transform_scheduler_core.ofdm_output_done,35.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[15\],35.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[9\],35.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[11\],35.33µm
_00129_,35.28µm
_02331_,35.28µm
_03626_,35.28µm
_04259_,35.28µm
_06319_,35.28µm
_06790_,35.28µm
_08943_,35.28µm
_09045_,35.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[7\],35.28µm
_02369_,34.87µm
_07826_,34.87µm
output_left\[2\],34.87µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[10\],34.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[3\],34.87µm
_02490_,34.82µm
_07516_,34.82µm
_07714_,34.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[3\],34.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[14\],34.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[1\],34.82µm
_02057_,34.77µm
_02223_,34.77µm
_03539_,34.77µm
_04024_,34.77µm
_04370_,34.77µm
_04528_,34.77µm
_05707_,34.77µm
_05965_,34.77µm
_06816_,34.77µm
_07074_,34.77µm
_07266_,34.77µm
_07324_,34.77µm
_07816_,34.77µm
_07973_,34.77µm
_08330_,34.77µm
_08410_,34.77µm
_09015_,34.77µm
debug_wdata\[7\],34.77µm
_02435_,34.72µm
_03257_,34.72µm
_04284_,34.72µm
_04585_,34.72µm
_05453_,34.72µm
_05585_,34.72µm
_06064_,34.72µm
_06262_,34.72µm
_06327_,34.72µm
_07250_,34.72µm
_07343_,34.72µm
_08190_,34.72µm
u_transform_scheduler_core.rx_dft12_index\[1\],34.72µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[7\],34.63µm
_03727_,34.44µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[15\],34.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[1\],34.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[15\],34.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[8\],34.31µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[4\],34.31µm
_02366_,34.26µm
_03587_,34.26µm
_04028_,34.26µm
_04551_,34.26µm
_07528_,34.26µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[9\],34.26µm
u_transform_scheduler_core.ofdm_sample_i\[0\],34.26µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[15\],34.26µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[21\],34.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[4\],34.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[1\],34.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[2\],34.26µm
_02066_,34.21µm
_03415_,34.21µm
_04273_,34.21µm
_04501_,34.21µm
_04589_,34.21µm
_04800_,34.21µm
_06874_,34.21µm
_08728_,34.21µm
_08972_,34.21µm
_08977_,34.21µm
debug_data_hi\[7\],34.21µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[10\],34.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[7\],34.21µm
_03492_,34.16µm
_03547_,34.16µm
_04321_,34.16µm
_06141_,34.16µm
_07636_,34.16µm
_08344_,34.16µm
_08955_,34.16µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[4\],34.16µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[4\],34.16µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.pace_count\[2\],34.16µm
_04196_,33.905µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[7\],33.905µm
u_transform_scheduler_core.mod_diag_X0_q\[1\],33.85µm
_08678_,33.8µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[2\],33.8µm
u_transform_scheduler_core.fft_mem_rdata\[22\],33.75µm
u_transform_scheduler_core.rx_dft12_index\[3\],33.75µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[14\],33.75µm
_02404_,33.7µm
_07327_,33.7µm
_07586_,33.7µm
_07912_,33.7µm
_08656_,33.7µm
_08970_,33.7µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[5\],33.7µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[10\],33.7µm
_01289_,33.65µm
_02166_,33.65µm
_02392_,33.65µm
_04238_,33.65µm
_04245_,33.65µm
_04506_,33.65µm
_04576_,33.65µm
_05065_,33.65µm
_06186_,33.65µm
_06617_,33.65µm
_07632_,33.65µm
_08181_,33.65µm
_08905_,33.65µm
u_transform_scheduler_core.tx_sample_i\[5\],33.65µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[12\],33.65µm
_02006_,33.6µm
_03386_,33.6µm
_03721_,33.6µm
_05577_,33.6µm
_08879_,33.6µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[3\],33.6µm
_06386_,33.59µm
_03810_,33.19µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[10\],33.19µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[2\],33.19µm
_02001_,33.14µm
_02377_,33.14µm
_02544_,33.14µm
_07226_,33.14µm
_07937_,33.14µm
_08135_,33.14µm
_08210_,33.14µm
_08234_,33.14µm
_08828_,33.14µm
_08983_,33.14µm
u_transform_scheduler_core.fft_mem_rdata\[29\],33.14µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[2\],33.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[9\],33.14µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[2\],33.14µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[2\],33.1µm
_03635_,33.09µm
_04767_,33.09µm
_04905_,33.09µm
_05012_,33.09µm
_06213_,33.09µm
_06532_,33.09µm
_07280_,33.09µm
_07495_,33.09µm
_07777_,33.09µm
_08174_,33.09µm
echo_data\[3\],33.09µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[10\],33.09µm
u_transform_scheduler_core.mod_diag_X0_i\[5\],33.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[10\],33.09µm
_03267_,33.04µm
_03364_,33.04µm
_03825_,33.04µm
_05100_,33.04µm
_06702_,33.04µm
u_transform_scheduler_core.tx_dft12_hold_i\[2\]\[3\],33.04µm
u_transform_scheduler_core.tx_dft12_hold_q\[0\]\[5\],33.04µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[2\],32.95µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[0\],32.73µm
_07674_,32.68µm
_04078_,32.63µm
_07279_,32.63µm
input_left\[4\],32.63µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[5\],32.63µm
u_transform_scheduler_core.mod_diag_X1_i\[8\],32.63µm
u_transform_scheduler_core.result_meta_read_pointer\[0\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[9\],32.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[12\],32.63µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[5\],32.63µm
_02437_,32.58µm
_07536_,32.58µm
_07625_,32.58µm
_07647_,32.58µm
_08447_,32.58µm
_08989_,32.58µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[6\],32.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[6\],32.58µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.pace_count\[3\],32.58µm
_02103_,32.53µm
_02142_,32.53µm
_02739_,32.53µm
_03421_,32.53µm
_03588_,32.53µm
_03950_,32.53µm
_04261_,32.53µm
_05113_,32.53µm
_05500_,32.53µm
_07167_,32.53µm
_08060_,32.53µm
debug_wdata\[13\],32.53µm
u_transform_scheduler_core.dft12_sent_x2_q,32.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[15\],32.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[6\],32.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[13\],32.53µm
_04030_,32.48µm
_04908_,32.48µm
