net,length_um
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[10\],55.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[1\],55.54µm
_03819_,55.49µm
_04480_,55.49µm
_05211_,55.49µm
_07257_,55.49µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[8\],55.49µm
u_transform_scheduler_core.mod_diag_X0_i\[0\],55.49µm
_05996_,55.44µm
_07137_,55.44µm
_07836_,55.44µm
u_transform_scheduler_core.mod_diag_X1_i\[13\],55.44µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[11\],55.41µm
din[5],55.35µm
_07675_,55.03µm
input_left\[5\],55.03µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[8\],55.03µm
u_transform_scheduler_core.rx_fft128_index\[0\],55.03µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[1\],55.03µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[14\],55.03µm
_08748_,54.98µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[12\],54.98µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[4\],54.98µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[0\],54.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[8\],54.98µm
_04540_,54.93µm
input_left\[6\],54.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[15\],54.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[14\],54.93µm
_02512_,54.88µm
_04048_,54.88µm
_07230_,54.88µm
_08187_,54.7µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[3\],54.57µm
_08168_,54.47µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[10\],54.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[14\],54.47µm
_08443_,54.42µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[9\],54.42µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[15\],54.42µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[8\],54.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[3\],54.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[16\],54.42µm
_04286_,54.37µm
_05267_,54.37µm
_05612_,54.37µm
_06358_,54.37µm
_07006_,54.37µm
_08088_,54.37µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[0\],54.37µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[8\],54.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[11\],54.37µm
_07208_,54.32µm
_02038_,53.96µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[7\],53.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[11\],53.96µm
_02411_,53.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[10\],53.91µm
u_transform_scheduler_core.mod_diag_X1_i\[4\],53.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[6\],53.86µm
_06487_,53.81µm
_07431_,53.81µm
_08655_,53.81µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[17\],53.81µm
_03312_,53.76µm
_05729_,53.76µm
_05817_,53.76µm
_07100_,53.76µm
u_transform_scheduler_core.tx_capture_busy,53.76µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[11\],53.76µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[2\],53.4µm
u_transform_scheduler_core.rx_dft12_index\[2\],53.4µm
_01995_,53.35µm
_02422_,53.35µm
_04024_,53.35µm
input_left\[0\],53.35µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[1\],53.35µm
u_transform_scheduler_core.mod_diag_X1_i\[7\],53.35µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[5\],53.35µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[6\],53.3µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[0\],53.3µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[3\],53.3µm
_07807_,53.25µm
_08525_,53.25µm
u_transform_scheduler_core.fft128_block_ready,53.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[20\],53.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[19\],53.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[8\],53.25µm
_02495_,53.2µm
_06098_,53.2µm
_04770_,53.12µm
_03895_,52.79µm
_04429_,52.79µm
u_transform_scheduler_core.ofdm_mem_addr\[1\],52.79µm
_02040_,52.74µm
_02496_,52.74µm
_04580_,52.74µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[9\],52.74µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[0\],52.74µm
u_transform_scheduler_core.mod_diag_X1_i\[8\],52.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[10\],52.74µm
_03867_,52.69µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[8\],52.69µm
_03253_,52.64µm
_06325_,52.64µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[11\],52.585µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[7\],52.28µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[11\],52.23µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[13\],52.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[10\],52.23µm
_03728_,52.18µm
debug_read_latch\[0\],52.18µm
echo_data\[4\],52.18µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[15\],52.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[8\],52.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[5\],52.18µm
_02500_,52.13µm
_03543_,52.13µm
_04075_,52.13µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[9\],52.13µm
u_transform_scheduler_core.fft128_block_inverse,52.13µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[2\],52.13µm
_04810_,52.08µm
_05263_,52.08µm
_06607_,52.08µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[0\],52.08µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[8\],52.08µm
din[6],51.94µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[2\],51.72µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[5\],51.72µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[1\],51.72µm
_03914_,51.67µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[6\],51.67µm
u_transform_scheduler_core.mod_diag_X0_i\[7\],51.67µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[6\],51.62µm
u_transform_scheduler_core.small_sent_twiddle_im,51.62µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[0\],51.62µm
_03965_,51.57µm
_04472_,51.57µm
_05643_,51.57µm
_07959_,51.57µm
_08171_,51.57µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[12\],51.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[8\],51.57µm
_07361_,51.52µm
_07524_,51.52µm
_08798_,51.52µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[9\],51.52µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[10\],51.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[1\],51.16µm
_07059_,51.11µm
_05497_,51.06µm
_07551_,51.06µm
_08984_,51.06µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[11\],51.06µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[5\],51.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[8\],51.06µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[4\],51.06µm
_04832_,51.01µm
_05530_,51.01µm
_06772_,51.01µm
_07697_,51.01µm
_07856_,51.01µm
_07912_,51.01µm
_08581_,51.01µm
u_transform_scheduler_core.tx_mem_addr\[0\],51.01µm
_05949_,50.96µm
u_transform_scheduler_core.rx_fft128_index\[2\],50.96µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[14\],50.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[17\],50.96µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[4\],50.6µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[6\],50.6µm
_06130_,50.55µm
_08784_,50.55µm
input_left\[2\],50.55µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[4\],50.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[20\],50.55µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[0\],50.55µm
_02232_,50.5µm
_04005_,50.5µm
_07607_,50.5µm
_08792_,50.5µm
u_transform_scheduler_core.dft12_phase\[0\],50.5µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[10\],50.5µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[3\],50.5µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[9\],50.5µm
u_transform_scheduler_core.result_meta_count\[1\],50.5µm
_04147_,50.45µm
_04444_,50.45µm
_06025_,50.45µm
_07596_,50.45µm
_08548_,50.45µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[7\],50.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[0\],50.45µm
_03199_,50.4µm
_05450_,50.4µm
_05897_,50.4µm
_06213_,50.4µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[2\],50.4µm
_06809_,49.99µm
_08615_,49.99µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[10\],49.99µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[7\],49.99µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[3\],49.99µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[11\],49.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[1\],49.99µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[0\],49.94µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[7\],49.94µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[5\],49.94µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[4\],49.94µm
u_transform_scheduler_core.mod_diag_X0_i\[1\],49.94µm
_02608_,49.89µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[13\],49.89µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[1\],49.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[10\],49.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[18\],49.89µm
_02729_,49.84µm
_06230_,49.84µm
_06741_,49.84µm
_07212_,49.84µm
_08005_,49.84µm
u_transform_scheduler_core.tx_sample_i\[5\],49.84µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[15\],49.84µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[1\],49.71µm
_03901_,49.48µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[5\],49.48µm
_03767_,49.43µm
_05501_,49.43µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[10\],49.43µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.expect_q,49.43µm
debug_wdata\[8\],49.38µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[3\],49.38µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[10\],49.38µm
_02117_,49.33µm
_03280_,49.33µm
_04312_,49.33µm
_04445_,49.33µm
_04470_,49.33µm
_04711_,49.33µm
_06380_,49.33µm
_07747_,49.33µm
_08147_,49.33µm
output_left\[2\],49.33µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[9\],49.33µm
_03537_,49.28µm
_06115_,49.28µm
_08453_,49.28µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[7\],49.28µm
_01985_,49µm
u_transform_scheduler_core.mod_diag_X0_i\[9\],48.92µm
_03655_,48.87µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[0\],48.87µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[8\],48.82µm
u_transform_scheduler_core.ofdm_mem_addr\[5\],48.82µm
u_transform_scheduler_core.rx_dft12_index\[3\],48.82µm
_02667_,48.77µm
_02974_,48.77µm
_03200_,48.77µm
_04373_,48.77µm
_07262_,48.77µm
_07407_,48.77µm
_08141_,48.77µm
_08762_,48.77µm
u_transform_scheduler_core.result_meta_write_pointer\[0\],48.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[8\],48.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[13\],48.77µm
_05834_,48.72µm
_06001_,48.72µm
_08213_,48.72µm
_02506_,48.49µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[13\],48.41µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[1\],48.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[5\],48.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[1\],48.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[4\],48.36µm
_03872_,48.31µm
_07642_,48.26µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[13\],48.26µm
u_transform_scheduler_core.small_inflight_count\[1\],48.26µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[6\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[20\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[2\],48.26µm
_03678_,48.21µm
_05647_,48.21µm
_06639_,48.21µm
_07272_,48.21µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[5\],48.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[14\],48.21µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[6\],48.21µm
_02519_,48.16µm
_05347_,48.16µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[3\],47.8µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[13\],47.8µm
_03745_,47.75µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[6\],47.75µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[14\],47.75µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[12\],47.75µm
_03999_,47.7µm
_04531_,47.7µm
_07738_,47.7µm
_08733_,47.7µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[11\],47.7µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[14\],47.7µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[2\],47.7µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[8\],47.7µm
u_transform_scheduler_core.mod_diag_X1_i\[3\],47.7µm
_03403_,47.65µm
_04491_,47.65µm
_04828_,47.65µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[3\],47.65µm
_03968_,47.6µm
_04437_,47.6µm
_05424_,47.6µm
_05593_,47.6µm
_07899_,47.6µm
_04579_,47.47µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[15\],47.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[13\],47.29µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[5\],47.19µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[6\],47.19µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[11\],47.19µm
_07166_,47.14µm
magic_index\[0\],47.14µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[15\],47.14µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[9\],47.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[7\],47.14µm
_08788_,47.12µm
_03286_,47.09µm
_04614_,47.09µm
_06166_,47.09µm
_07908_,47.09µm
_08222_,47.09µm
_08575_,47.09µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[13\],47.09µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[2\],47.09µm
u_transform_scheduler_core.ofdm_mem_addr\[3\],47.09µm
u_transform_scheduler_core.result_meta_count\[0\],47.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[1\],47.09µm
_05816_,47.04µm
_06643_,47.04µm
u_transform_scheduler_core.mod_diag_X0_q\[12\],47.04µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[11\],46.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[1\],46.68µm
_07678_,46.63µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[7\],46.63µm
_04008_,46.58µm
_07905_,46.58µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[9\],46.58µm
u_transform_scheduler_core.mod_diag_X1_q\[1\],46.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[4\],46.58µm
_02162_,46.53µm
_04574_,46.53µm
_07932_,46.53µm
_08313_,46.53µm
_08426_,46.53µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[7\],46.53µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[5\],46.53µm
_02136_,46.48µm
dout[0],46.34µm
_03585_,46.12µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[0\],46.07µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[25\],46.07µm
_05287_,46.02µm
output_left\[1\],46.02µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[15\],46.02µm
_04222_,45.97µm
_04308_,45.97µm
_07277_,45.97µm
_07415_,45.97µm
_07794_,45.97µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[14\],45.97µm
u_transform_scheduler_core.tx_sample_i\[6\],45.97µm
_03233_,45.92µm
_04387_,45.92µm
_04701_,45.92µm
_05830_,45.92µm
_06293_,45.92µm
_08557_,45.92µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[14\],45.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[1\],45.92µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[11\],45.61µm
_04582_,45.565µm
_02354_,45.56µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[1\],45.56µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[4\],45.56µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[3\],45.56µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[1\],45.56µm
_02290_,45.51µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[10\],45.51µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[5\],45.51µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[5\],45.51µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[2\],45.51µm
_02282_,45.46µm
_02297_,45.46µm
_08054_,45.46µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[8\],45.46µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[9\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[11\],45.46µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[3\],45.46µm
_05116_,45.41µm
_05483_,45.41µm
_07868_,45.41µm
u_transform_scheduler_core.mod_diag_X1_i\[11\],45.41µm
_03960_,45.36µm
_04323_,45.36µm
_04561_,45.36µm
_05264_,45.36µm
_05811_,45.36µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[11\],45.36µm
u_transform_scheduler_core.ofdm_mem_addr\[4\],45.05µm
_04422_,44.95µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[4\],44.95µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[6\],44.95µm
u_transform_scheduler_core.dft12_state\[3\],44.95µm
u_transform_scheduler_core.mod_diag_X0_i\[15\],44.95µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[4\],44.95µm
_03375_,44.9µm
_04923_,44.9µm
_08818_,44.9µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[15\],44.9µm
u_transform_scheduler_core.mod_diag_X0_i\[3\],44.9µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[11\],44.9µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[28\],44.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[6\],44.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_full,44.9µm
_04550_,44.85µm
_06939_,44.85µm
_08409_,44.85µm
_08744_,44.85µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[1\],44.85µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[6\],44.85µm
u_transform_scheduler_core.mod_diag_X1_q\[0\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[7\],44.85µm
_04659_,44.8µm
_06201_,44.8µm
_06606_,44.8µm
_07411_,44.8µm
_08635_,44.8µm
_08953_,44.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[14\],44.57µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[10\],44.49µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[6\],44.44µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[9\],44.44µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[6\],44.44µm
_02357_,44.39µm
_03850_,44.39µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[0\],44.39µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[0\],44.39µm
u_transform_scheduler_core.ofdm_capture_busy,44.39µm
_07988_,44.34µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[1\],44.34µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[2\],44.34µm
u_transform_scheduler_core.ofdm_mem_addr\[0\],44.34µm
u_transform_scheduler_core.rx_state\[16\],44.34µm
_04556_,44.32µm
_02687_,44.29µm
_03871_,44.29µm
_04309_,44.29µm
_07712_,44.29µm
_08703_,44.29µm
output_left\[6\],44.29µm
u_transform_scheduler_core.dft12_sent_x2_i,44.29µm
u_transform_scheduler_core.mod_diag_X0_i\[2\],44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[1\],44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[16\],44.29µm
_02336_,44.24µm
_03639_,44.24µm
_04044_,44.24µm
_05885_,44.24µm
_07585_,44.24µm
_07590_,44.24µm
_07847_,44.24µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[14\],43.88µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[8\],43.88µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[1\],43.88µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[4\],43.88µm
_08596_,43.83µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[5\],43.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[6\],43.83µm
_03783_,43.78µm
_08936_,43.78µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[10\],43.78µm
u_transform_scheduler_core.ofdm_mem_addr\[2\],43.78µm
_02432_,43.73µm
_02768_,43.73µm
_04158_,43.73µm
_05777_,43.73µm
_06056_,43.73µm
echo_data\[7\],43.73µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[8\],43.73µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[14\],43.73µm
u_transform_scheduler_core.mod_diag_X0_q\[3\],43.73µm
_04322_,43.68µm
_06499_,43.68µm
_07268_,43.68µm
_08742_,43.68µm
u_transform_scheduler_core.mod_diag_X0_i\[13\],43.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[2\],43.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[21\],43.68µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[6\],43.68µm
din[2],43.54µm
din[7],43.54µm
_02057_,43.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[21\],43.37µm
_06085_,43.27µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[6\],43.27µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[14\],43.27µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[2\],43.27µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[12\],43.27µm
_07373_,43.22µm
_07582_,43.22µm
_08588_,43.22µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[12\],43.22µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[14\],43.22µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[5\],43.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_full,43.22µm
_00012_,43.17µm
_03198_,43.17µm
_03772_,43.17µm
_06176_,43.17µm
_07152_,43.17µm
_07186_,43.17µm
_07267_,43.17µm
_07399_,43.17µm
_08738_,43.17µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[6\],43.17µm
u_transform_scheduler_core.ofdm_mem_addr\[6\],43.17µm
u_transform_scheduler_core.rx_dft12_index\[0\],43.17µm
_06478_,43.12µm
_08206_,43.12µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[15\],43.12µm
u_transform_scheduler_core.result_meta_radix3\[0\]\[0\],43.12µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[21\],43.12µm
