net,length_um
u_transform_scheduler_core.dft12_ram_i\[8\]\[9\],59.36µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[15\],59.36µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[11\],59.36µm
_03914_,59.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[7\],59µm
_05670_,58.95µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[7\],58.95µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[9\],58.95µm
_04299_,58.9µm
_08816_,58.9µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[12\],58.9µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[15\],58.9µm
_07502_,58.85µm
_07613_,58.85µm
_02473_,58.8µm
_04791_,58.8µm
_06361_,58.8µm
_06702_,58.8µm
_08047_,58.8µm
_08142_,58.49µm
_03729_,58.44µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[8\],58.39µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[0\],58.39µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[2\],58.39µm
_05615_,58.34µm
_08432_,58.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_full,58.34µm
_04449_,58.29µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[0\],58.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[6\],58.29µm
_02772_,58.24µm
_03444_,58.24µm
_05289_,58.24µm
_07871_,58.24µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[3\],58.24µm
u_transform_scheduler_core.small_sent_twiddle_re,58.01µm
output_left\[0\],57.93µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[2\],57.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[0\],57.88µm
_05572_,57.83µm
_08398_,57.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[21\],57.83µm
_02502_,57.78µm
_03686_,57.78µm
_04393_,57.78µm
_08260_,57.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[15\],57.78µm
_06235_,57.73µm
_07266_,57.73µm
_08736_,57.73µm
u_transform_scheduler_core.result_meta_count\[0\],57.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[13\],57.73µm
_02629_,57.68µm
_05023_,57.68µm
_07868_,57.68µm
_08784_,57.68µm
u_transform_scheduler_core.mod_diag_X0_i\[2\],57.68µm
u_transform_scheduler_core.small_sent_x1_i,57.68µm
_02512_,57.22µm
_04511_,57.22µm
_06668_,57.22µm
_07551_,57.22µm
_07919_,57.22µm
_08168_,57.22µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[9\],57.22µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[11\],57.22µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[3\],57.21µm
_07937_,57.17µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[0\],57.17µm
_02244_,57.12µm
_05855_,57.12µm
_06601_,57.12µm
_06659_,57.12µm
_07367_,57.12µm
_08362_,56.89µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[0\],56.71µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[3\],56.71µm
_02725_,56.66µm
_04519_,56.66µm
_05177_,56.66µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[13\],56.66µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[10\],56.66µm
u_transform_scheduler_core.rx_dft12_index\[1\],56.66µm
_02199_,56.61µm
_04317_,56.61µm
_06755_,56.61µm
_07147_,56.61µm
_07325_,56.61µm
_08861_,56.61µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[3\],56.61µm
_06813_,56.56µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[14\],56.15µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[1\],56.15µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_stage_valid,56.15µm
_02516_,56.1µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[0\],56.1µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[6\],56.1µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[1\],56.1µm
_02492_,56.05µm
_07601_,56.05µm
u_transform_scheduler_core.mod_diag_X1_q\[14\],56.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[3\],56.05µm
_04153_,56µm
_08490_,56µm
_03948_,55.77µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[11\],55.64µm
u_transform_scheduler_core.mod_diag_X0_q\[9\],55.64µm
_02457_,55.59µm
_04685_,55.59µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[13\],55.59µm
_04368_,55.54µm
_07632_,55.54µm
_07765_,55.54µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[15\],55.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[5\],55.54µm
_00407_,55.49µm
_06807_,55.49µm
_07622_,55.49µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[12\],55.49µm
_02376_,55.44µm
_03464_,55.44µm
_04769_,55.44µm
_05943_,55.44µm
_08804_,55.44µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[4\],55.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[10\],55.08µm
_03952_,55.03µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[11\],55.03µm
_04051_,54.98µm
_04484_,54.98µm
_07619_,54.98µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[15\],54.98µm
_04062_,54.93µm
_07816_,54.93µm
_07846_,54.93µm
_07863_,54.93µm
_08140_,54.93µm
_08310_,54.93µm
_04149_,54.88µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[10\],54.47µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[0\],54.47µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[8\],54.47µm
_04544_,54.43µm
_03631_,54.42µm
_04816_,54.42µm
_08447_,54.42µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[9\],54.42µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[6\],54.42µm
u_transform_scheduler_core.ofdm_mem_addr\[5\],54.42µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_phase,54.42µm
_02731_,54.37µm
_03231_,54.37µm
debug_read_latch\[14\],54.37µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[12\],54.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[0\],54.37µm
_06056_,54.32µm
_06766_,54.32µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[6\],54.32µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[15\],54.01µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[13\],53.91µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[9\],53.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[8\],53.91µm
_04521_,53.86µm
_06705_,53.86µm
_07403_,53.86µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[10\],53.86µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[11\],53.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[8\],53.86µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[14\],53.86µm
_02245_,53.81µm
_03748_,53.81µm
_04614_,53.81µm
_05233_,53.81µm
_07007_,53.81µm
_08859_,53.81µm
_08876_,53.81µm
_09051_,53.81µm
u_serializer.byte_index\[2\],53.81µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[2\],53.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[6\],53.81µm
_03316_,53.76µm
_07309_,53.76µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[4\],53.76µm
top_state\[10\],53.5µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[1\],53.4µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[6\],53.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[15\],53.4µm
_02195_,53.3µm
_04096_,53.3µm
_05420_,53.3µm
_05529_,53.3µm
_07591_,53.3µm
_08165_,53.3µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[9\],53.3µm
_02175_,53.25µm
_02185_,53.25µm
_02529_,53.25µm
_02738_,53.25µm
_07616_,53.25µm
_07761_,53.25µm
u_transform_scheduler_core.mod_diag_X1_q\[2\],53.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[8\],53.25µm
_02123_,53.2µm
_05940_,53.2µm
_03985_,53.07µm
_04989_,52.79µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[2\],52.79µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[15\],52.79µm
_07674_,52.74µm
_08680_,52.74µm
_08980_,52.74µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[11\],52.74µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[2\],52.74µm
_02532_,52.69µm
_05348_,52.69µm
_06365_,52.69µm
u_transform_scheduler_core.mod_diag_X0_i\[15\],52.69µm
_03327_,52.64µm
_03399_,52.64µm
_05043_,52.64µm
_05213_,52.64µm
_04350_,52.36µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[5\],52.33µm
u_transform_scheduler_core.small_inflight_count\[0\],52.33µm
_07963_,52.23µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[15\],52.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[13\],52.23µm
_02344_,52.18µm
_02467_,52.18µm
_04333_,52.18µm
_08868_,52.18µm
u_transform_scheduler_core.mod_diag_X1_q\[3\],52.18µm
u_transform_scheduler_core.small_inflight_count\[1\],52.18µm
u_transform_scheduler_core.tx_sample_i\[10\],52.18µm
_02288_,52.13µm
_02510_,52.13µm
_06531_,52.13µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[6\],52.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[1\],52.13µm
_05802_,52.08µm
_06410_,52.08µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[10\],52.08µm
_08720_,51.8µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[3\],51.72µm
_07806_,51.67µm
_08938_,51.67µm
u_transform_scheduler_core.dft12_ram_q\[5\]\[11\],51.67µm
_02228_,51.62µm
_02661_,51.62µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[1\],51.62µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[12\],51.62µm
_03633_,51.58µm
_00064_,51.57µm
_04058_,51.52µm
_04425_,51.52µm
_04911_,51.52µm
_07545_,51.52µm
_07695_,51.52µm
u_transform_scheduler_core.tx_sample_q\[2\],51.52µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[6\],51.52µm
u_transform_scheduler_core.mod_diag_X1_i\[4\],51.29µm
_04132_,51.21µm
_04958_,51.16µm
_04388_,51.11µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[4\],51.11µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[4\],51.11µm
_07447_,51.06µm
_07620_,51.06µm
_07680_,51.06µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[9\],51.06µm
u_transform_scheduler_core.result_meta_read_pointer\[0\],51.06µm
_03485_,51.01µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[9\],51.01µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[9\],51.01µm
u_transform_scheduler_core.mod_diag_X1_i\[7\],51.01µm
_02456_,50.96µm
_04055_,50.96µm
_04551_,50.96µm
_05780_,50.96µm
_06446_,50.96µm
_06611_,50.96µm
_07279_,50.96µm
_04214_,50.55µm
_08150_,50.55µm
_08327_,50.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[3\],50.55µm
_04439_,50.5µm
_05334_,50.5µm
_07938_,50.5µm
_08104_,50.5µm
_08925_,50.5µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[4\],50.5µm
_04303_,50.45µm
_04840_,50.45µm
_08393_,50.45µm
_03307_,50.4µm
_04720_,50.4µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[12\],50.09µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[13\],50.04µm
_04588_,49.99µm
_07476_,49.99µm
u_transform_scheduler_core.mod_diag_X0_i\[3\],49.99µm
_03719_,49.94µm
_04625_,49.94µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[6\],49.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[20\],49.94µm
_04464_,49.89µm
_04829_,49.89µm
_06794_,49.89µm
_07283_,49.89µm
_07634_,49.89µm
_07955_,49.89µm
_08107_,49.89µm
_08292_,49.89µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[1\],49.89µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[10\],49.89µm
_02849_,49.84µm
_06956_,49.84µm
u_transform_scheduler_core.mod_diag_addr0\[0\],49.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[0\],49.84µm
_06239_,49.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[10\],49.53µm
_03560_,49.48µm
output_left\[5\],49.48µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[0\],49.48µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[10\],49.43µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[2\],49.43µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[4\],49.43µm
_06201_,49.38µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[9\],49.38µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[14\],49.38µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[2\],49.38µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[30\],49.38µm
_04537_,49.33µm
_08128_,49.33µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[6\],49.33µm
u_transform_scheduler_core.tx_capture_busy,49.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[8\],49.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[3\],49.33µm
_03345_,49.28µm
_03426_,49.28µm
_04175_,49.28µm
_05496_,49.28µm
_06637_,49.28µm
_07350_,49.28µm
_07644_,49.28µm
_08462_,49.28µm
_09029_,49.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[0\],49.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[13\],48.92µm
u_transform_scheduler_core.mod_diag_X1_q\[6\],48.87µm
_04432_,48.82µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[0\],48.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[1\],48.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[2\],48.82µm
_01806_,48.77µm
_03302_,48.77µm
_07558_,48.77µm
_08998_,48.77µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[3\],48.77µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[4\],48.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[3\],48.77µm
_04775_,48.72µm
_05625_,48.72µm
_07143_,48.72µm
_07660_,48.72µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[0\],48.46µm
_03945_,48.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[7\],48.36µm
_04592_,48.31µm
_07951_,48.31µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[1\],48.31µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[2\],48.31µm
u_transform_scheduler_core.mod_diag_X1_q\[12\],48.31µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[3\],48.31µm
_02169_,48.26µm
_08364_,48.26µm
_08685_,48.26µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[13\],48.26µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[0\],48.26µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[8\],48.26µm
u_transform_scheduler_core.ofdm_mem_addr\[6\],48.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[5\],48.26µm
_02338_,48.21µm
_02739_,48.21µm
_04220_,48.21µm
_06315_,48.21µm
_07657_,48.21µm
_08344_,48.21µm
_08416_,48.21µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[14\],48.21µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[28\],48.21µm
_02437_,48.16µm
_05951_,48.16µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[4\],48.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[8\],48.16µm
_04320_,47.93µm
_04047_,47.75µm
_08219_,47.75µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[6\],47.75µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[8\],47.75µm
_07418_,47.7µm
_08316_,47.7µm
_09001_,47.7µm
output_left\[3\],47.7µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[8\],47.7µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[13\],47.7µm
u_transform_scheduler_core.ofdm_mem_addr\[4\],47.7µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[0\],47.7µm
_02013_,47.65µm
_02146_,47.65µm
_03882_,47.65µm
_03915_,47.65µm
_04178_,47.65µm
_08578_,47.65µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[8\],47.65µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[3\],47.65µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[4\],47.65µm
u_transform_scheduler_core.tx_mem_addr\[4\],47.65µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[21\],47.65µm
_02161_,47.6µm
_04257_,47.6µm
_05786_,47.6µm
_05810_,47.6µm
_07246_,47.6µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_addr\[3\],47.51µm
debug_read_latch\[9\],47.19µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[15\],47.19µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[12\],47.19µm
_04075_,47.14µm
_04879_,47.14µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[14\],47.14µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[15\],47.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[7\],47.14µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[4\],47.14µm
_02231_,47.09µm
_02842_,47.09µm
_03991_,47.09µm
_05021_,47.09µm
_08389_,47.09µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[6\],47.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[8\],47.09µm
_06860_,47.04µm
_07102_,47.04µm
_08390_,47.04µm
_09037_,47.04µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[0\],46.68µm
_02352_,46.63µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[15\],46.63µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[14\],46.63µm
_04057_,46.58µm
_07475_,46.58µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[13\],46.58µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[4\],46.58µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[1\],46.58µm
u_transform_scheduler_core.dft12_ram_q\[1\]\[3\],46.58µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[0\],46.58µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[10\],46.58µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[2\],46.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[5\],46.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[5\],46.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[15\],46.58µm
_02006_,46.53µm
_02474_,46.53µm
_05912_,46.53µm
_08282_,46.53µm
_08320_,46.53µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[3\],46.53µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[5\],46.53µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[1\],46.53µm
_02168_,46.48µm
_03290_,46.48µm
_03364_,46.48µm
_03685_,46.48µm
_04263_,46.48µm
_05638_,46.48µm
_07527_,46.48µm
_07895_,46.48µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[1\],46.48µm
_02503_,46.3µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[7\],46.12µm
_03950_,46.07µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[12\],46.07µm
_07667_,46.02µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[7\],46.02µm
u_transform_scheduler_core.mod_diag_X0_q\[1\],46.02µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[5\],46.02µm
_02086_,45.97µm
_02190_,45.97µm
_03604_,45.97µm
_07344_,45.97µm
_08808_,45.97µm
u_transform_scheduler_core.ofdm_mem_addr\[0\],45.97µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[3\],45.97µm
_02466_,45.92µm
_03499_,45.92µm
_04688_,45.92µm
_05516_,45.92µm
_06192_,45.92µm
_07399_,45.92µm
_08289_,45.92µm
_08669_,45.92µm
_08670_,45.92µm
_08728_,45.92µm
_08801_,45.92µm
_09013_,45.92µm
_04819_,45.51µm
_08391_,45.51µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[9\],45.51µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[7\],45.51µm
_04629_,45.46µm
_07275_,45.46µm
_08221_,45.46µm
_08352_,45.46µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[13\],45.46µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[10\],45.46µm
u_transform_scheduler_core.dft12_state\[3\],45.46µm
u_transform_scheduler_core.ofdm_sample_index\[4\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[6\],45.46µm
_03689_,45.41µm
_07148_,45.41µm
_07959_,45.41µm
input_left\[4\],45.41µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[13\],45.41µm
_04585_,45.36µm
_05139_,45.36µm
_05297_,45.36µm
_06041_,45.36µm
_06691_,45.36µm
_07742_,45.36µm
_09025_,45.36µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[13\],45.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[9\],45µm
_03614_,44.95µm
_02724_,44.9µm
_03554_,44.9µm
_03977_,44.9µm
_08354_,44.9µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[12\],44.9µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[8\],44.9µm
_02158_,44.85µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[8\],44.85µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[7\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[0\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[13\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[5\],44.85µm
_02015_,44.8µm
_03706_,44.8µm
_05761_,44.8µm
_06821_,44.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[13\],44.8µm
_08674_,44.52µm
_04077_,44.44µm
_05613_,44.44µm
_03583_,44.34µm
_03595_,44.34µm
_07828_,44.34µm
_07926_,44.34µm
_08000_,44.34µm
_09043_,44.34µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[1\],44.34µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[5\],44.34µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[10\],44.34µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.expect_q,44.34µm
_05319_,44.29µm
_05716_,44.29µm
_07977_,44.29µm
_08905_,44.29µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[1\],44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[1\],44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[11\],44.29µm
_04520_,44.24µm
_04582_,44.24µm
_04741_,44.24µm
_04883_,44.24µm
_05340_,44.24µm
_06284_,44.24µm
_06652_,44.24µm
_07869_,44.24µm
_08054_,44.24µm
_08995_,44.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[14\],43.88µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[6\],43.83µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[14\],43.83µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[13\],43.83µm
u_transform_scheduler_core.mod_diag_X0_q\[14\],43.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[7\],43.83µm
_08212_,43.78µm
debug_read_latch\[11\],43.78µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[13\],43.78µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[14\],43.78µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[4\],43.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[11\],43.78µm
_03864_,43.73µm
_04779_,43.73µm
_04934_,43.73µm
_05743_,43.73µm
_06763_,43.73µm
u_transform_scheduler_core.mod_diag_X0_q\[0\],43.73µm
_03349_,43.68µm
_05140_,43.68µm
_07194_,43.68µm
_08852_,43.68µm
_03766_,43.27µm
_08312_,43.22µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[3\],43.22µm
