net,length_um
u_transform_scheduler_core.mod_diag_X1_i\[5\],46.02µm
u_transform_scheduler_core.rx_state\[9\],46.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[14\],46.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[10\],46.02µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.input_sample_index\[6\],46.02µm
_03580_,45.97µm
_04650_,45.97µm
_06880_,45.97µm
_08349_,45.97µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[3\],45.97µm
_06453_,45.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[0\],45.92µm
_03440_,45.74µm
u_transform_scheduler_core.dft12_sent_x0_q,45.56µm
u_transform_scheduler_core.rx_fft128_index\[1\],45.56µm
_02299_,45.51µm
_03890_,45.51µm
_04362_,45.51µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[12\],45.51µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[10\],45.51µm
_03798_,45.46µm
_04197_,45.46µm
_07015_,45.46µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[31\],45.46µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[5\],45.46µm
_02139_,45.41µm
_03638_,45.41µm
_04000_,45.41µm
_06343_,45.41µm
_07547_,45.41µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[13\],45.41µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[4\],45.41µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[6\],45.41µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[1\],45.41µm
_05301_,45.36µm
_05623_,45.36µm
_05719_,45.36µm
_07643_,45.36µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[9\],45.05µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[11\],44.95µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[13\],44.95µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[13\],44.95µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[2\],44.91µm
_02460_,44.9µm
_04095_,44.9µm
_06878_,44.9µm
_07306_,44.9µm
_07611_,44.9µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[0\],44.9µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[6\],44.9µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[6\],44.9µm
_02073_,44.85µm
_02506_,44.85µm
_03986_,44.85µm
_04109_,44.85µm
_04114_,44.85µm
_05679_,44.85µm
_05979_,44.85µm
_07101_,44.85µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[7\],44.85µm
u_transform_scheduler_core.fifo_x1_q\[0\]\[4\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[2\],44.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[0\],44.85µm
_03874_,44.8µm
_04208_,44.8µm
_05101_,44.8µm
_08111_,44.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[13\],44.8µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[0\],44.54µm
_05933_,44.39µm
_07849_,44.39µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[8\],44.39µm
u_transform_scheduler_core.ofdm_mem_addr\[0\],44.39µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[4\],44.39µm
_02314_,44.34µm
_03409_,44.34µm
_03870_,44.34µm
_04638_,44.34µm
_07031_,44.34µm
_07701_,44.34µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[5\],44.34µm
u_transform_scheduler_core.mod_diag_X0_q\[15\],44.34µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[1\],44.34µm
_02504_,44.29µm
_06602_,44.29µm
_06918_,44.29µm
_07297_,44.29µm
_07673_,44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[8\],44.29µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[1\],44.29µm
_02521_,44.24µm
_04120_,44.24µm
_06305_,44.24µm
_08590_,44.24µm
u_transform_scheduler_core.dft12_sent_twiddle_im,44.24µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.useful_sample_index\[5\],43.88µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[9\],43.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_iq_reg\[13\],43.83µm
_03101_,43.78µm
_04957_,43.78µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[1\],43.78µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[12\],43.78µm
u_transform_scheduler_core.u_fft_scratch_sram.i_half\[5\],43.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rr_reg\[13\],43.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_im_reg\[6\],43.78µm
_03129_,43.73µm
_05280_,43.73µm
_07211_,43.73µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[4\],43.73µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[6\],43.73µm
u_transform_scheduler_core.rx_state\[11\],43.73µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[3\],43.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[1\],43.73µm
_05125_,43.68µm
_05831_,43.68µm
u_transform_scheduler_core.rx_small_x1_i\[6\],43.68µm
u_transform_scheduler_core.u_fdiq_output_adapter.state\[0\],43.68µm
_07252_,43.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[11\],43.32µm
u_transform_scheduler_core.result_meta_write_pointer\[0\],43.27µm
_03410_,43.22µm
_03996_,43.22µm
_05898_,43.22µm
_07278_,43.22µm
_07422_,43.22µm
_08493_,43.22µm
_08693_,43.22µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[12\],43.22µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[8\],43.22µm
u_transform_scheduler_core.small_inflight_count\[1\],43.22µm
_02247_,43.17µm
_05676_,43.17µm
_06056_,43.17µm
_06363_,43.17µm
_07078_,43.17µm
_08006_,43.17µm
_08146_,43.17µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[12\],43.17µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[14\],43.17µm
u_transform_scheduler_core.dft12_ram_q\[4\]\[4\],43.17µm
u_transform_scheduler_core.mod_diag_X0_i\[12\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[1\],43.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[4\],43.17µm
_02859_,43.12µm
_03090_,43.12µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[11\],43.12µm
_03692_,42.89µm
_07167_,42.76µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[6\],42.71µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[10\],42.71µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[5\],42.71µm
_04343_,42.66µm
_07915_,42.66µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[2\],42.66µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.responses_left\[5\],42.66µm
_02176_,42.61µm
_07466_,42.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_full,42.61µm
_07447_,42.56µm
_08088_,42.56µm
_08255_,42.56µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[9\],42.56µm
u_transform_scheduler_core.fft_mem_rdata\[5\],42.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_q_reg\[10\],42.56µm
_04344_,42.15µm
_07186_,42.15µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[5\],42.15µm
_02277_,42.1µm
_04213_,42.1µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[4\],42.1µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[9\],42.1µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[4\],42.1µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[9\],42.1µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[14\],42.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[13\],42.1µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[19\],42.1µm
_02088_,42.05µm
_04010_,42.05µm
_06050_,42.05µm
_07418_,42.05µm
_07419_,42.05µm
_08097_,42.05µm
_08455_,42.05µm
_08483_,42.05µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[5\],42.05µm
_07141_,42µm
_07363_,42µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[10\],42µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[14\],41.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[12\],41.64µm
_03519_,41.59µm
u_transform_scheduler_core.dft12_ram_i\[0\]\[12\],41.59µm
_02667_,41.54µm
_04020_,41.54µm
_04232_,41.54µm
_07243_,41.54µm
_08226_,41.54µm
_08531_,41.54µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[5\],41.54µm
_02140_,41.49µm
_03797_,41.49µm
_03887_,41.49µm
_06990_,41.49µm
_07139_,41.49µm
_07152_,41.49µm
_07345_,41.49µm
_08618_,41.49µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[11\],41.49µm
u_transform_scheduler_core.fft_mem_rdata\[12\],41.49µm
_03417_,41.44µm
_06131_,41.44µm
_07434_,41.44µm
_03360_,41.13µm
_07745_,41.08µm
_07518_,41.03µm
u_transform_scheduler_core.dft12_ram_q\[2\]\[9\],41.03µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[9\],41.03µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.expect_q,41.03µm
_05287_,40.98µm
_07503_,40.98µm
_07909_,40.98µm
_08190_,40.98µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[24\],40.98µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[11\],40.98µm
_02135_,40.93µm
_02586_,40.93µm
_03100_,40.93µm
_03954_,40.93µm
_05925_,40.93µm
_07158_,40.93µm
_07537_,40.93µm
_07736_,40.93µm
_08431_,40.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[4\],40.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[9\],40.93µm
_02280_,40.88µm
_08166_,40.88µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[12\],40.88µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[9\],40.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[1\],40.47µm
_04101_,40.42µm
_06987_,40.42µm
_07669_,40.42µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[9\],40.42µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[7\],40.42µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[8\],40.42µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[3\],40.42µm
u_transform_scheduler_core.ofdm_sample_index\[4\],40.42µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_twiddle_im_reg\[5\],40.42µm
_03701_,40.37µm
_04926_,40.37µm
_05440_,40.37µm
_08133_,40.37µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[12\],40.37µm
u_transform_scheduler_core.ofdm_sample_index\[5\],40.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[7\],40.37µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[6\],40.37µm
_03143_,40.32µm
_04484_,40.32µm
_04536_,40.32µm
_04800_,40.32µm
_06172_,40.32µm
_07330_,40.32µm
_08367_,40.32µm
_08814_,40.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[4\],40.32µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[2\],40.32µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[7\],40.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[3\],39.91µm
_02109_,39.86µm
_06909_,39.86µm
_07203_,39.86µm
_07589_,39.86µm
_07639_,39.86µm
_07840_,39.86µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[13\],39.86µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[5\],39.86µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[8\],39.86µm
_02067_,39.81µm
_02520_,39.81µm
_03291_,39.81µm
_04807_,39.81µm
_06942_,39.81µm
_07086_,39.81µm
_07788_,39.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[15\],39.81µm
_03215_,39.76µm
_05745_,39.76µm
_05927_,39.76µm
_06492_,39.76µm
_07067_,39.76µm
_08541_,39.76µm
u_transform_scheduler_core.u_fdiq_input_adapter.held_i\[1\],39.76µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[25\],39.76µm
_07242_,39.58µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[4\],39.45µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[8\],39.4µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[3\],39.4µm
_02197_,39.35µm
_04535_,39.35µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[4\],39.35µm
_02303_,39.3µm
_02746_,39.3µm
_05412_,39.3µm
_05947_,39.3µm
_07320_,39.3µm
_07582_,39.3µm
top_state\[1\],39.3µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[15\],39.3µm
u_transform_scheduler_core.mod_diag_X0_i\[6\],39.3µm
u_transform_scheduler_core.rx_state\[7\],39.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[2\],39.3µm
_02075_,39.25µm
_05846_,39.25µm
_06498_,39.25µm
_06761_,39.25µm
_08132_,39.25µm
_08207_,39.25µm
_08601_,39.25µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[2\],39.25µm
u_transform_scheduler_core.u_subcarrier_mapper.clear_index\[0\],39.25µm
_04708_,39.2µm
_05353_,39.2µm
_06115_,39.2µm
_08778_,39.2µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[3\],39.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_uop_reg\[0\],39.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.uop_reg\[1\],38.84µm
_02219_,38.79µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[10\],38.79µm
u_transform_scheduler_core.mod_diag_X1_q\[6\],38.79µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_group\[2\],38.79µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.pace_count\[2\],38.79µm
_05045_,38.74µm
_07482_,38.74µm
_07502_,38.74µm
_08091_,38.74µm
u_transform_scheduler_core.dft12_ram_i\[6\]\[8\],38.74µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[8\],38.74µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_q\[12\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_i_reg\[4\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[13\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[15\],38.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[9\],38.74µm
_03720_,38.69µm
_04524_,38.69µm
_06613_,38.69µm
_07273_,38.69µm
_07388_,38.69µm
_08559_,38.69µm
_08750_,38.69µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[13\],38.69µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[14\],38.69µm
u_transform_scheduler_core.result_meta_inverse\[1\]\[0\],38.69µm
_03105_,38.64µm
_04001_,38.64µm
_05240_,38.64µm
_05286_,38.64µm
_07381_,38.64µm
_08525_,38.64µm
_08643_,38.64µm
u_transform_scheduler_core.rx_state\[12\],38.64µm
u_transform_scheduler_core.u_fdiq_input_adapter.input_sample_index\[0\],38.28µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[16\],38.28µm
_07010_,38.23µm
u_transform_scheduler_core.dft12_ram_q\[6\]\[8\],38.23µm
u_transform_scheduler_core.result_meta_count\[1\],38.23µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[10\],38.23µm
_03561_,38.18µm
_03908_,38.18µm
u_transform_scheduler_core.dft12_ram_i\[2\]\[2\],38.18µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[3\],38.18µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[3\],38.18µm
u_transform_scheduler_core.fft_mem_rdata\[11\],38.18µm
u_transform_scheduler_core.mod_diag_addr0\[0\],38.18µm
u_transform_scheduler_core.result_meta_radix3\[2\]\[0\],38.18µm
u_transform_scheduler_core.tx_sample_index\[1\],38.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[15\],38.18µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[3\],38.18µm
_02406_,38.13µm
_04214_,38.13µm
_04770_,38.13µm
_07742_,38.13µm
_08570_,38.13µm
net16,38.13µm
u_transform_scheduler_core.fft_mem_rdata\[28\],38.13µm
_03117_,38.08µm
_04540_,38.08µm
_07335_,38.08µm
_07871_,38.08µm
_08029_,38.08µm
_03785_,37.72µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[1\],37.72µm
_03408_,37.67µm
_08401_,37.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[16\],37.67µm
_07603_,37.65µm
u_serializer.byte_index\[2\],37.62µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[7\],37.62µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[12\],37.62µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[9\],37.62µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[11\],37.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[12\],37.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[14\],37.62µm
u_transform_scheduler_core.u_tdiq_input_cp_remove.final_sample_pending,37.62µm
_00391_,37.57µm
_02392_,37.57µm
_02511_,37.57µm
_05960_,37.57µm
_07114_,37.57µm
_07344_,37.57µm
_07827_,37.57µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[4\],37.57µm
u_transform_scheduler_core.dft12_ram_q\[3\]\[2\],37.57µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[8\],37.57µm
u_transform_scheduler_core.dft12_sent_x2_i,37.57µm
u_transform_scheduler_core.tx_capture_busy,37.57µm
_04227_,37.52µm
_04439_,37.52µm
_05186_,37.52µm
_06712_,37.52µm
_08001_,37.52µm
_08501_,37.52µm
_08726_,37.52µm
u_transform_scheduler_core.rx_state\[1\],37.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[4\],37.52µm
u_transform_scheduler_core.dft12_ram_i\[1\]\[15\],37.16µm
_03818_,37.11µm
_06228_,37.11µm
_07567_,37.11µm
_07971_,37.11µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[13\],37.11µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[1\],37.11µm
u_transform_scheduler_core.mod_diag_addr1\[0\],37.11µm
u_transform_scheduler_core.tx_dft12_hold_i\[1\]\[4\],37.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[1\],37.11µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[4\],37.11µm
_03418_,37.06µm
_07607_,37.06µm
_07901_,37.06µm
debug_read_latch\[9\],37.06µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[4\],37.06µm
u_transform_scheduler_core.dft12_ram_i\[7\]\[1\],37.06µm
u_transform_scheduler_core.dft12_ram_q\[7\]\[7\],37.06µm
u_transform_scheduler_core.dft12_ram_q\[8\]\[1\],37.06µm
u_transform_scheduler_core.mod_diag_X0_q\[0\],37.06µm
u_transform_scheduler_core.tx_dft12_hold_q\[2\]\[4\],37.06µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_x1_i\[7\],37.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[10\],37.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[20\],37.06µm
_03522_,37.01µm
_04363_,37.01µm
_04629_,37.01µm
_07882_,37.01µm
_08045_,37.01µm
debug_read_latch\[12\],37.01µm
output_left\[5\],37.01µm
u_transform_scheduler_core.rx_small_x1_i\[10\],37.01µm
u_transform_scheduler_core.tx_sample_index\[3\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[1\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[5\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[11\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[4\],37.01µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[19\],37.01µm
_03757_,36.96µm
_04528_,36.96µm
_05519_,36.96µm
_05780_,36.96µm
_06052_,36.96µm
_06096_,36.96µm
_06907_,36.96µm
_08832_,36.96µm
_08847_,36.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[15\],36.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.final_scalar_product_reg\[2\],36.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.multiply_phase\[0\],36.6µm
_07060_,36.55µm
_07104_,36.55µm
u_transform_scheduler_core.mod_diag_X0_i\[4\],36.55µm
u_transform_scheduler_core.small_inflight_count\[0\],36.55µm
u_transform_scheduler_core.tx_dft12_hold_i\[0\]\[9\],36.55µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[4\],36.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[18\],36.55µm
u_transform_scheduler_core.dft12_ram_i\[4\]\[13\],36.53µm
_04387_,36.51µm
_04002_,36.5µm
_06190_,36.5µm
_07057_,36.5µm
_07869_,36.5µm
_08259_,36.5µm
_08589_,36.5µm
_08725_,36.5µm
u_transform_scheduler_core.dft12_ram_i\[3\]\[6\],36.5µm
u_transform_scheduler_core.dft12_sent_x1_i,36.5µm
u_transform_scheduler_core.mod_diag_X0_q\[7\],36.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_iq_reg\[11\],36.5µm
u_transform_scheduler_core.u_mixed_radix_butterfly.high_rq_reg\[6\],36.5µm
_03206_,36.45µm
_03245_,36.45µm
_03660_,36.45µm
_04303_,36.45µm
_05348_,36.45µm
_07113_,36.45µm
_07192_,36.45µm
_07288_,36.45µm
_07966_,36.45µm
input_left\[3\],36.45µm
u_transform_scheduler_core.u_fft_scratch_sram.saved_wdata\[20\],36.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[5\],36.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_ii_reg\[15\],36.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[3\],36.45µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.skid_data\[3\],36.45µm
_02091_,36.4µm
_02141_,36.4µm
_04229_,36.4µm
_08720_,36.4µm
debug_wdata\[8\],36.4µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[6\],36.04µm
_03790_,35.99µm
_07258_,35.99µm
_07483_,35.99µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[15\],35.99µm
u_transform_scheduler_core.dft12_ram_q\[11\]\[11\],35.99µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[7\],35.99µm
u_transform_scheduler_core.dft12_state\[3\],35.99µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_full,35.99µm
_03390_,35.94µm
_03491_,35.94µm
_04140_,35.94µm
_05351_,35.94µm
_07172_,35.94µm
_07618_,35.94µm
u_transform_scheduler_core.dft12_ram_q\[0\]\[11\],35.94µm
u_transform_scheduler_core.dft12_ram_q\[9\]\[6\],35.94µm
u_transform_scheduler_core.small_sent_x2_q,35.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[2\],35.94µm
_00063_,35.89µm
_03051_,35.89µm
_03067_,35.89µm
_03836_,35.89µm
_04334_,35.89µm
_04478_,35.89µm
_05314_,35.89µm
_06621_,35.89µm
_06857_,35.89µm
_07525_,35.89µm
_08510_,35.89µm
echo_data\[0\],35.89µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[14\],35.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[14\],35.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[14\],35.89µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rr_reg\[16\],35.89µm
u_transform_scheduler_core.u_tdiq_output_cp_insert.requests_left\[0\],35.89µm
_04057_,35.84µm
_06105_,35.84µm
_08282_,35.84µm
u_transform_scheduler_core.dft12_ram_i\[9\]\[0\],35.84µm
u_transform_scheduler_core.fft_mem_rdata\[2\],35.84µm
